sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
SN2011jh,-0.13040410250122392,0.3478407824604493,0.0089154,0.789,0.3680000000000003,10.09,10.02,10.16,CSPII,
SN2011jn,-0.25645557555605336,0.2258207699391732,0.0485384,0.641,0.12100000000000222,11.35,11.23,11.78,CSPII,
SN2012aq,-0.1437990221711587,0.1959962406215591,0.0525508,0.995,0.006000000000000227,7.77,7.63,8.01,CSPII,
SN2012ar,-0.15123239887032014,0.2092092340597791,0.028536,0.807,0.03300000000000125,10.94,10.84,11.02,CSPII,
SN2012bl,0.21114181268031018,0.2417031291715845,0.0181998,1.08,0.04400000000000048,10.09,9.85,10.24,CSPII,
SN2012bo,0.12899921262762604,0.2110961200390819,0.0265314,1.154,0.011999999999996902,10.32,10.15,10.4,CSPII,
SN2012cg,0.024462874999997553,0.12898936185035764,0.0025798,1.013,0.07099999999999973,9.7,9.6,9.8,,c
SN2012fr,0.04496687500000007,0.05679707316402845,0.0051291,1.109,0.0129999999999999,11.25,11.06,11.32,CSPII,c
SN2012gm,0.07524451455581271,0.26269475032907125,0.013553,0.987,0.17300000000000004,10.01,9.9,10.08,CSPII,
SN2012hd,0.1978928941469249,0.2970078745568761,0.0111341,0.888,0.12299999999999933,10.44,10.38,10.54,CSPII,
SN2012hr,0.23291038447128898,0.3830705097133233,0.0078716,0.973,0.008999999999998565,10.32,10.21,10.45,CSPII,
SN2012ht,0.005726000000002784,0.03552194959458166,0.0046846,0.868,-0.016000000000000014,8.06,8.06,8.06,CSPII,c
SN2013E,-0.27905090989958836,0.3136743015074548,0.0104565,1.129,0.07600000000000051,9.96,9.83,9.99,CSPII,
SN2013H,-0.056220991248061125,0.2544646125530738,0.0158792,1.048,0.18599999999999994,10.5,10.32,10.6,CSPII,
SN2013M,-0.24225740096996873,0.18978104837509183,0.0357427,0.941,0.022999999999999687,10.9,10.73,11.04,CSPII,
SN2013U,-0.3833806103743953,0.20495503629973566,0.0356518,1.213,0.1680000000000028,10.27,10.15,10.31,CSPII,
SN2013aa,-0.1494444999999942,0.052695438986690296,0.0046654,1.002,-0.0779999999999994,9.99,9.85,10.12,CSPII,c
SN2013ad,-0.3570853497775133,0.18807156920453788,0.0358694,0.991,-0.08899999999999864,11.5,11.5,11.5,CSPII,
SN2013aj,-0.3133198817462244,0.32001917848223516,0.0100653,0.794,0.0519999999999996,9.99,9.82,10.38,CSPII,
SN2013as,-0.02727325597146546,0.2032657135749293,0.0696439,1.007,0.0009999999999976694,8.59,8.43,8.95,CSPII,
SN2013ay,-0.2046612687505629,0.2620613556024988,0.0156526,0.495,0.5299999999999994,10.72,10.64,10.82,CSPII,
SN2013az,-0.3556467082177903,0.2090984659535881,0.037464,0.767,0.08399999999999963,10.99,10.93,11.07,CSPII,
SN2013bc,0.03263487099654583,0.22799504333756537,0.023528,0.482,0.7510000000000012,10.47,10.28,10.55,CSPII,
SN2013bz,-0.33836430132225814,0.21814396924881463,0.0201818,1.15,0.15399999999999991,9.98,9.94,10.04,CSPII,
SN2013dy,-0.3369071250000033,0.12571062905364247,0.0028843,1.091,0.20899999999999963,9.09,9.09,9.09,,c
SN2013fy,0.042168673261784306,0.21882048686844432,0.0301903,1.17,0.022999999999999687,10.86,10.77,10.96,CSPII,
SN2013fz,0.006836255700406468,0.2268037917028137,0.0205517,1.016,0.004999999999999005,10.69,10.61,10.77,CSPII,
SN2013gv,0.11709271830375911,0.19170858621778097,0.0334585,0.846,-0.01799999999999713,11.27,11.16,11.56,CSPII,
SN2013gy,-0.053153507766772634,0.26278699275025663,0.0135587,0.911,-0.008000000000000895,9.0,8.98,9.16,CSPII,
SN2013hn,0.10188819037234254,0.2710838846086426,0.0160268,0.823,-0.06300000000000061,10.99,10.84,11.07,CSPII,
SN2014I,-0.0394873369358848,0.19629797272495578,0.0302041,0.913,0.012000000000000455,10.9,10.76,11.31,CSPII,
SN2014Z,0.07499433265014233,0.23181659321223338,0.0209246,0.992,-0.010000000000001563,10.75,10.66,10.81,CSPII,
SN2014ba,0.1813330664353181,0.5756020414543735,0.0049902,0.338,0.9439999999999991,10.64,10.56,11.06,CSPII,
SN2014dl,-0.458833275687752,0.19229949419000572,0.0331433,1.206,0.019999999999999574,9.48,9.19,9.68,CSPII,
SN2014dn,0.12441344548164324,0.2227394449881363,0.0221408,0.466,0.6529999999999987,10.65,10.58,10.72,CSPII,
SN2014eg,-0.7760952915162775,0.23512780930430874,0.018331,1.177,0.2569999999999997,11.62,11.47,11.73,CSPII,
SN2015F,-0.018890124999998648,0.06707171200709357,0.0052804,0.887,0.05799999999999983,10.97,10.97,10.97,CSPII,c
SNhunt281,0.8059566070678486,0.5979580103967029,0.004706,0.693,0.04499999999999993,9.75,9.66,9.85,CSPII,
