sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
SN2007le,0.3110954340758738,0.6138189323951886,0.0055233,1.02,0.292,9.85,9.71,10.16,CSPI,none
SN2007mm,-0.21172145850368196,0.1907974981182717,0.0688733,0.516,0.44,11.36,11.36,11.36,CSPI,none
SN2007nq,-0.22279971722615244,0.1802829797811595,0.0439033,0.769,0.056,11.21,11.15,11.28,CSPI,none
SN2007ol,0.23340438641473327,0.21246392414066853,0.054882,0.701,-0.063,9.82,9.71,9.93,CSPI,none
SN2007on,-0.5442323519266381,0.5537336295246343,0.0061833,0.589,0.115,11.04,10.78,11.45,CSPI,none
SN2007sr,0.08211265200000284,0.23371981834169506,0.0066557,0.989,0.159,10.05,9.85,10.17,CSPI,c
SN2007st,-0.35190036728005936,0.30845744874755926,0.0206508,0.863,0.149,10.95,10.85,11.4,CSPI,none
SN2007ux,-0.05760709896008365,0.19287072273764427,0.031996,0.628,0.21,10.3,10.23,10.34,CSPI,none
SN2008C,-0.05578933021274679,0.3132138177103215,0.0170667,0.967,0.167,10.49,10.35,10.55,CSPI,none
SN2008O,-0.07108172431743753,0.18763010817474726,0.039318,0.688,0.313,11.33,11.12,11.59,CSPI,none
SN2008R,0.08012331877875312,0.30232603224411236,0.0128867,0.632,0.12,11.25,11.07,11.31,CSPI,none
SN2008ar,-0.03032271173187695,0.2031294066671075,0.0272474,0.976,0.008,10.21,10.11,10.28,CSPI,none
SN2008bc,-0.09491233752871153,0.2643211716568662,0.0157067,1.057,-0.028,10.1,9.95,10.23,CSPI,none
SN2008bf,-0.10796565320804064,0.20997280612495398,0.0245538,1.019,-0.046,11.4,11.4,11.4,CSPI,none
SN2008bi,0.17595676793702353,0.42405121220982567,0.0143882,0.512,0.591,10.38,10.27,10.48,CSPI,none
SN2008bq,0.058946945623304714,0.19096555871903664,0.0344433,1.153,0.04,10.82,10.74,10.91,CSPI,none
SN2008bt,-0.16902083217527064,0.25765859568515864,0.0165796,0.498,0.508,10.85,10.7,10.91,CSPI,none
SN2008bz,-0.0007956764132046601,0.23921129174260777,0.0613265,0.948,-0.044,10.5,10.44,10.56,CSPI,none
SN2008cc,-0.35475401547334684,0.39676549091660035,0.0101222,0.813,0.158,10.48,10.4,10.64,CSPI,none
SN2008cd,0.2258838329079751,0.7275669511472191,0.0084623,1.08,1.662,9.54,9.43,9.64,CSPI,none
SN2008cf,-0.2713551240907961,0.2587216051117477,0.0468269,1.092,0.009,8.73,8.59,8.97,CSPI,none
SN2008ff,-0.41467850473718926,0.24229819694933513,0.0186725,1.083,0.177,10.8,10.8,10.8,CSPI,none
SN2008fl,-0.07396319156566733,0.2766596383383823,0.0194172,0.883,0.056,10.94,10.87,11.01,CSPI,none
SN2008fp,-0.3719633904119988,0.5455695271634106,0.0062867,1.108,0.479,10.2,10.15,10.63,CSPI,none
SN2008fr,-0.044189303142445624,0.25479432502376026,0.0379062,1.035,-0.014,7.73,7.58,7.92,CSPI,none
SN2008fu,-0.015257202600288622,0.27786326461990446,0.0518336,0.822,-0.021,10.72,10.66,10.8,CSPI,none
SN2008fw,0.017283218113938403,0.41540736911586157,0.0095066,1.117,0.076,10.49,10.31,10.61,CSPI,none
SN2008gg,-0.322733190185879,0.2565032424490642,0.0310658,1.054,0.149,10.73,10.63,10.82,CSPI,none
SN2008gl,-0.03959714115697466,0.19092421494506284,0.0329459,0.867,0.028,10.86,10.81,10.92,CSPI,none
SN2008go,-0.18317490877688414,0.18200239830572604,0.0613133,0.939,0.04,10.94,10.89,11.0,CSPI,none
SN2008gp,-0.1298001241192992,0.19188453219003954,0.0328233,0.979,-0.031,10.73,10.64,10.79,CSPI,none
SN2008hj,-0.06721081862163203,0.18581111846694917,0.0367224,1.008,-0.008,10.4,10.2,10.69,CSPI,none
SN2008hu,0.029783000679422855,0.2523363908387659,0.050526,0.827,0.021,10.99,10.84,11.07,CSPI,none
SN2008hv,0.07525437178251337,0.291179326244299,0.01358,0.867,-0.047,10.55,10.29,10.67,CSPI,none
SN2008ia,0.035522232404289866,0.22155938452067758,0.02254,0.834,-0.035,10.77,10.54,11.23,CSPI,none
SN2009D,0.0337316663823799,0.2109326545889125,0.024654,1.159,-0.021,10.43,10.35,10.5,CSPI,none
SN2009F,0.42107914734320673,0.30827809230064124,0.01291,0.386,0.551,10.79,10.61,11.22,CSPI,none
SN2009I,0.2523387151131118,0.23841083982053723,0.0254309,1.089,0.651,10.74,10.53,10.88,CSPI,none
SN2009P,-0.24321141701063453,0.2595871861914083,0.0263202,1.08,0.406,9.87,9.77,9.95,CSPI,none
SN2009Y,-0.520082969556455,0.36282417700952446,0.0101034,0.993,0.148,10.76,10.66,10.95,CSPI,none
SN2009aa,-0.0761146368499368,0.2004772449665056,0.0284814,0.944,0.013,10.6,10.1,10.8,CSPI,none
SN2009ab,0.31510785030948085,0.34318247784626105,0.0108624,0.903,0.035,10.35,10.2,10.78,CSPI,none
SN2009ad,-0.058511537610137054,0.20706968625739952,0.0283174,1.107,0.032,10.58,10.5,10.64,CSPI,none
SN2009ag,0.28331560875306394,0.3903044473564186,0.0092477,0.966,0.149,10.2,9.99,10.6,CSPI,none
SN2009al,-0.26455880676423504,0.22876358291955493,0.0232764,0.92,0.186,10.72,10.66,10.77,CSPI,none
SN2009cz,0.14666691207140303,0.22502483553002056,0.0219786,1.173,0.017,10.75,10.68,10.84,CSPI,none
SN2009ds,-0.2638371654261036,0.23630537292443923,0.0204662,1.121,0.107,10.77,10.62,10.97,CSPI,none
SN2009ig,-0.21296414799999752,0.09951218067726791,0.0080401,1.061,0.103,10.35,10.35,10.35,,c
SN2009le,-0.09513777290126768,0.2548277522291525,0.017027,1.087,0.122,10.84,10.66,11.31,CSPI,none
SN2011by,0.3176398680000041,0.07681510139705978,0.003405,0.967,-0.006,9.47,9.47,9.47,,c
SN2011fe,-0.12353379199999637,0.049054355439507466,0.0012072,0.972,0.01,10.23,10.23,10.23,,c
SN2011iy,-1.1763671635780675,0.634373763523556,0.0053357,1.033,0.244,10.39,10.21,10.83,CSPII,none
SN2011jh,0.03330398365785925,0.4014112270935432,0.0089154,0.789,0.367,10.09,10.02,10.16,CSPII,none
SN2011jn,-0.21858390939696903,0.2747090288443777,0.0485384,0.644,0.137,11.35,11.23,11.78,CSPII,none
SN2011jt,-0.1654381127961173,0.29061971390937774,0.0284695,0.955,0.149,10.39,10.25,10.52,CSPII,none
SN2012E,0.014564514179795651,0.2352495431556823,0.019439,0.846,0.011,10.54,10.36,10.73,CSPII,none
SN2012G,0.14032821913470883,0.2034938698423189,0.0268487,1.158,-0.043,9.73,9.58,9.84,CSPII,none
SN2012U,-0.0035269698125688365,0.308654271247321,0.0193386,0.905,-0.018,10.56,10.38,10.74,CSPII,none
SN2012ah,0.10000354700556358,0.3597327359704946,0.0123697,0.905,-0.075,11.5,11.5,11.5,CSPII,none
SN2012aq,-0.12658299601208256,0.2333715126564095,0.0525508,0.996,0.004,7.77,7.63,8.01,CSPII,none
SN2012ar,-0.09098179271124707,0.19896980163989747,0.028536,0.809,0.032,10.94,10.84,11.02,CSPII,none
SN2012bl,-0.14726274616059953,0.2494041539840266,0.0181998,1.081,0.044,10.09,9.85,10.24,CSPII,none
SN2012bo,0.21124442178670222,0.20511049059131875,0.0265314,1.16,0.009,10.32,10.15,10.4,CSPII,none
SN2012cg,-0.2062998880000002,0.2927725004040893,0.0025798,1.024,0.075,9.7,9.6,9.8,,c
SN2012fr,-0.2053212319999993,0.06522440047016319,0.0051291,1.108,0.013,11.25,11.06,11.32,CSPII,c
SN2012gm,0.12997397671490063,0.29059096659005745,0.013553,0.987,0.172,10.01,9.9,10.08,CSPII,none
SN2012hd,0.1676577313059937,0.3358125960285089,0.0111341,0.888,0.122,10.44,10.38,10.54,CSPII,none
SN2012hl,0.04334912902911725,0.20703141150515322,0.0318991,0.927,0.343,7.31,7.18,7.46,CSPII,none
SN2012hr,0.08065056663036074,0.4456102428469875,0.0078716,0.973,0.009,10.32,10.21,10.45,CSPII,none
SN2012ht,0.08212588799999665,0.05253387998411326,0.0046846,0.868,-0.016,8.06,8.06,8.06,CSPII,c
SN2012id,-0.04435072926448669,0.33752152907972477,0.0155401,0.824,0.055,10.01,9.85,10.16,CSPII,none
SN2012ij,0.04456582088394612,0.3185931094951884,0.012107,0.536,0.257,9.94,9.8,10.11,CSPII,none
SN2013E,-0.39150414374051223,0.3521702526705031,0.0104565,1.131,0.075,9.96,9.83,9.99,CSPII,none
SN2013H,0.10944696591101888,0.26234840520811414,0.0158792,1.048,0.186,10.5,10.32,10.6,CSPII,none
SN2013M,-0.3302789788108669,0.1873104732543445,0.0357427,0.943,0.023,10.9,10.73,11.04,CSPII,none
SN2013U,0.01578267578468484,0.19216648719753923,0.0356518,1.239,0.172,10.27,10.15,10.31,CSPII,none
SN2013aa,-1.0325626232627876,0.719191747897075,0.0046654,1.002,-0.068,9.99,9.85,10.12,CSPII,none
SN2013ad,-0.5250455436184183,0.19292209289627038,0.0358694,0.991,-0.09,11.5,11.5,11.5,CSPII,none
SN2013aj,-0.2669638725871337,0.3630850871346798,0.0100653,0.8,0.052,9.99,9.82,10.38,CSPII,none
SN2013as,0.015249578187621182,0.2396375370682215,0.0696439,1.01,0.0,8.59,8.43,8.95,CSPII,none
SN2013ay,-0.5779480025914765,0.3403762171253221,0.0156526,0.494,0.531,10.72,10.64,10.82,CSPII,none
SN2013az,-0.15742238605872672,0.2512950697547922,0.037464,0.768,0.089,10.99,10.93,11.07,CSPII,none
SN2013bc,-0.19567558784437722,0.280583271454942,0.023528,0.481,0.735,10.47,10.28,10.55,CSPII,none
SN2013bz,-0.361370244163183,0.23185057570056275,0.0201818,1.152,0.152,9.98,9.94,10.04,CSPII,none
SN2013cg,-0.2316480987766525,0.4392252812222073,0.009009,0.966,0.087,10.13,9.98,10.27,CSPII,none
SN2013ct,0.4636908983420831,1.2059035641313447,0.0027369,1.002,0.064,8.72,8.57,8.89,CSPII,none
SN2013dy,-0.15919067200000114,0.08560824855459889,0.0028843,1.112,0.205,9.09,9.09,9.09,,c
SN2013fy,0.02348919442086128,0.1997319621974415,0.0301903,1.174,0.01,10.86,10.77,10.96,CSPII,none
SN2013fz,-0.15431753514051394,0.2270253672726246,0.0205517,1.015,-0.002,10.69,10.61,10.77,CSPII,none
SN2013gv,0.01278902746284416,0.19286293598064613,0.0334585,0.845,-0.025,11.27,11.16,11.56,CSPII,none
SN2013gy,-0.049709621607696874,0.29049914930866344,0.0135587,0.911,-0.008,9.0,8.98,9.16,CSPII,none
SN2013hh,1.0200758283066662,0.33654561497359986,0.0141046,1.203,0.557,9.59,9.41,9.69,CSPII,none
SN2013hn,-0.11388048346859136,0.31567342889777084,0.0160268,0.821,-0.069,10.99,10.84,11.07,CSPII,none
SN2014D,1.6531907212809571,0.4266925865816863,0.0092489,0.958,0.566,8.26,8.15,8.38,CSPII,none
SN2014I,-0.17047583077680883,0.19483324120020795,0.0302041,0.916,-0.022,10.9,10.76,11.31,CSPII,none
SN2014Z,-0.05951135819076825,0.28217434208086944,0.0209246,0.98,-0.019,10.75,10.66,10.81,CSPII,none
SN2014ao,0.08130824903369671,0.2718640239036133,0.015028,0.881,0.598,10.57,10.47,10.74,CSPII,none
SN2014at,-0.08614020676878908,0.1930926300297184,0.031543,0.948,-0.042,11.25,11.08,11.4,CSPII,none
SN2014ba,0.5463208035943907,0.7186848596587221,0.0049902,0.338,0.944,10.64,10.56,11.06,CSPII,none
SN2014dl,-0.3565821185286637,0.19733413844868342,0.0331433,1.227,0.019,9.48,9.19,9.68,CSPII,none
SN2014dn,-0.34474584535928443,0.22032841815633208,0.0221408,0.465,0.653,10.65,10.58,10.72,CSPII,none
SN2014eg,-0.3284689893571908,0.2443968966403202,0.018331,1.183,0.247,11.62,11.47,11.73,CSPII,none
SN2015F,0.044308699999998424,0.05723011611798809,0.0052804,0.885,0.05,10.97,10.97,10.97,CSPII,c
SNhunt281,0.9728564092269316,0.7134913993852909,0.004706,0.692,0.04,9.75,9.66,9.85,CSPII,none
