sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
SN2007jd,0.05435572283660406,0.2289409046866894,0.0719112,0.891,0.098,10.13,9.93,10.18,CSPI,none
SN2007jg,0.20640778239195612,0.1625712359833844,0.0365767,0.939,0.028,8.1,7.95,8.22,CSPI,none
SN2007jh,0.21989704842441427,0.1659249720327005,0.0402667,0.599,0.272,10.99,10.89,11.04,CSPI,none
SN2007le,0.36145909187890624,0.6609658464767524,0.0055233,1.02,0.292,9.85,9.71,10.16,CSPI,none
SN2007mm,0.01773339929933826,0.14814070007934793,0.0688733,0.516,0.44,11.36,11.36,11.36,CSPI,none
SN2007nq,-0.20357560942312602,0.152683136626838,0.0439033,0.769,0.056,11.21,11.15,11.28,CSPI,none
SN2007on,-0.464263244123611,0.5942040758505986,0.0061833,0.589,0.115,11.04,10.78,11.45,CSPI,none
SN2007so,-0.32318434408879426,0.20369104404228217,0.0289285,0.925,0.014,10.97,10.89,11.07,CSPI,none
SN2007sr,-0.007039897999998601,0.12326890871733125,0.0066557,0.989,0.159,10.05,9.85,10.17,CSPI,ct
SN2007st,-0.42638165947703044,0.26043445853192965,0.0206508,0.863,0.149,10.95,10.85,11.4,CSPI,none
SN2007ux,0.023995358842952896,0.17018214356833064,0.031996,0.628,0.21,10.3,10.23,10.34,CSPI,none
SN2008C,-0.10944062240973551,0.2863496509201607,0.0170667,0.967,0.167,10.49,10.35,10.55,CSPI,none
SN2008O,-0.0871762665144189,0.16308642537753593,0.039318,0.688,0.313,11.33,11.12,11.59,CSPI,none
SN2008R,0.09700377658177928,0.3064111143861325,0.0128867,0.632,0.12,11.25,11.07,11.31,CSPI,none
SN2008ar,-0.052507853928844384,0.18395616267272566,0.0272474,0.976,0.008,10.21,10.11,10.28,CSPI,none
SN2008bc,-0.02648662972569582,0.26192753702545957,0.0157067,1.057,-0.028,10.1,9.95,10.23,CSPI,none
SN2008bd,0.05830086491197761,0.2195354762681621,0.0312803,0.66,0.339,11.07,10.99,11.13,CSPI,none
SN2008bf,-0.06398554540501067,0.19374800364497907,0.0245538,1.019,-0.046,11.4,11.4,11.4,CSPI,none
SN2008bi,0.3370482257400411,0.3268322467865478,0.0143882,0.512,0.591,10.38,10.27,10.48,CSPI,none
SN2008bq,0.027960653426333693,0.1699664934886425,0.0344433,1.153,0.04,10.82,10.74,10.91,CSPI,none
SN2008bt,0.041236625627753654,0.25207051983828177,0.0165796,0.498,0.508,10.85,10.7,10.91,CSPI,none
SN2008bz,0.0713527813898196,0.19331414591027934,0.0613265,0.948,-0.044,10.5,10.44,10.56,CSPI,none
SN2008cc,-0.2888523076703322,0.39228803048019795,0.0101222,0.813,0.158,10.48,10.4,10.64,CSPI,none
SN2008cd,-0.10858250928900048,0.8080918870102929,0.0084623,1.08,1.662,9.54,9.43,9.64,CSPI,none
SN2008cf,-0.1334536662877639,0.23677106378799992,0.0468269,1.092,0.009,8.73,8.59,8.97,CSPI,none
SN2008ff,-0.19736979693416856,0.2346970492058443,0.0186725,1.083,0.177,10.8,10.8,10.8,CSPI,none
SN2008fl,-0.15789148376263995,0.24895676467460182,0.0194172,0.883,0.056,10.94,10.87,11.01,CSPI,none
SN2008fp,-0.41773193260898367,0.5850210202211575,0.0062867,1.108,0.479,10.2,10.15,10.63,CSPI,none
SN2008fr,-0.03241639533943186,0.21204394269760574,0.0379062,1.035,-0.014,7.73,7.58,7.92,CSPI,none
SN2008fu,-0.02343674479727298,0.20613797449491036,0.0518336,0.822,-0.021,10.72,10.66,10.8,CSPI,none
SN2008fw,0.0650349259169829,0.4218535074798085,0.0095066,1.117,0.076,10.49,10.31,10.61,CSPI,none
SN2008gg,-0.15602833238284575,0.22351863029748129,0.0310658,1.054,0.149,10.73,10.63,10.82,CSPI,none
SN2008gl,-0.03288143335395688,0.1681646906992775,0.0329459,0.867,0.028,10.86,10.81,10.92,CSPI,none
SN2008go,-0.1270208009738525,0.15767295255934358,0.0613133,0.939,0.04,10.94,10.89,11.0,CSPI,none
SN2008gp,-0.11586901631627455,0.16861135128863788,0.0328233,0.979,-0.031,10.73,10.64,10.79,CSPI,none
SN2008hj,-0.026118360818614406,0.16305275673537384,0.0367224,1.008,-0.008,10.4,10.2,10.69,CSPI,none
SN2008hu,0.04590770848245285,0.19764662570997155,0.050526,0.827,0.021,10.99,10.84,11.07,CSPI,none
SN2008hv,0.05487507958554261,0.29376809275698673,0.01358,0.867,-0.047,10.55,10.29,10.67,CSPI,none
SN2008ia,0.01458709020731419,0.20884399013822427,0.02254,0.834,-0.035,10.77,10.54,11.23,CSPI,none
SN2009D,-0.009589225814586655,0.19565877067585208,0.024654,1.159,-0.021,10.43,10.35,10.5,CSPI,none
SN2009F,0.6314340051462395,0.30991598422728417,0.01291,0.386,0.551,10.79,10.61,11.22,CSPI,none
SN2009I,0.1034898229161314,0.23572232888933806,0.0254309,1.089,0.651,10.74,10.53,10.88,CSPI,none
SN2009P,-0.08028975920760928,0.2675640008392511,0.0263202,1.08,0.406,9.87,9.77,9.95,CSPI,none
SN2009Y,-0.3293052617534258,0.37734987369588985,0.0101034,0.993,0.148,10.76,10.66,10.95,CSPI,none
SN2009aa,-0.13020277904690403,0.1833235922214435,0.0284814,0.944,0.013,10.6,10.1,10.8,CSPI,none
SN2009ab,0.22079655811249665,0.35532925459062126,0.0108624,0.903,0.035,10.35,10.2,10.78,CSPI,none
SN2009ad,-0.08661582980710847,0.19088872353837968,0.0283174,1.107,0.032,10.58,10.5,10.64,CSPI,none
SN2009ag,0.15868846655609303,0.4094389765123173,0.0092477,0.966,0.149,10.2,9.99,10.6,CSPI,none
SN2009al,-0.35267714896121305,0.21129530411496028,0.0232764,0.92,0.186,10.72,10.66,10.77,CSPI,none
SN2009cz,0.09672361987441747,0.2139070939686007,0.0219786,1.173,0.017,10.75,10.68,10.84,CSPI,none
SN2009ds,-0.21741005762307708,0.22858392144833395,0.0204662,1.121,0.107,10.77,10.62,10.97,CSPI,none
SN2009le,-0.031138065098247125,0.2528888938103406,0.017027,1.087,0.122,10.84,10.66,11.31,CSPI,none
SN2011fe,0.03303900800000292,0.0426186700311112,0.0012072,0.972,0.01,10.23,10.23,10.23,,ct
SN2011iv,-0.13286753799999929,0.06750372341678215,0.0061827,0.701,0.03,11.04,10.78,11.45,CSPII,t
SN2011iy,-0.974909455775034,0.6840376398385114,0.0053357,1.033,0.244,10.39,10.21,10.83,CSPII,none
SN2011jh,-0.05348290853912374,0.421500364214584,0.0089154,0.789,0.367,10.09,10.02,10.16,CSPII,none
SN2011jn,-0.06836405159393166,0.19610125784783583,0.0485384,0.644,0.137,11.35,11.23,11.78,CSPII,none
SN2011jt,-0.06985420499309214,0.24095739888844164,0.0284695,0.955,0.149,10.39,10.25,10.52,CSPII,none
SN2012E,-0.04293662801717346,0.22631889657288806,0.019439,0.846,0.011,10.54,10.36,10.73,CSPII,none
SN2012G,0.12309067693773557,0.1864499395261663,0.0268487,1.158,-0.043,9.73,9.58,9.84,CSPII,none
SN2012U,-0.1805320620095472,0.2653900155137255,0.0193386,0.905,-0.018,10.56,10.38,10.74,CSPII,none
SN2012ah,0.08526945480858927,0.34255297297367754,0.0123697,0.905,-0.075,11.5,11.5,11.5,CSPII,none
SN2012aq,-0.1822481382090686,0.18659714139951342,0.0525508,0.996,0.004,7.77,7.63,8.01,CSPII,none
SN2012ar,-0.11638168490822665,0.17962732600976913,0.028536,0.809,0.032,10.94,10.84,11.02,CSPII,none
SN2012bl,0.051137361642425105,0.24577770565942633,0.0181998,1.081,0.044,10.09,9.85,10.24,CSPII,none
SN2012bo,0.15051707958973282,0.18842700285693617,0.0265314,1.16,0.009,10.32,10.15,10.4,CSPII,none
SN2012cg,-0.06205568799999739,0.07057570741168143,0.0025798,1.024,0.075,9.7,9.6,9.8,,ct
SN2012fr,0.09775856800000327,0.06321558959751165,0.0051291,1.108,0.013,11.25,11.06,11.32,CSPII,ct
SN2012gm,0.016233684517921176,0.2933711473217244,0.013553,0.987,0.172,10.01,9.9,10.08,CSPII,none
SN2012hd,0.11885618910901741,0.3460671389939448,0.0111341,0.888,0.122,10.44,10.38,10.54,CSPII,none
SN2012hl,0.126157836832121,0.19123624938608524,0.0318991,0.927,0.343,7.31,7.18,7.46,CSPII,none
SN2012hr,0.1376112744333966,0.47215256135471584,0.0078716,0.973,0.009,10.32,10.21,10.45,CSPII,none
SN2012id,-0.14873687146145187,0.31008063041760076,0.0155401,0.824,0.055,10.01,9.85,10.16,CSPII,none
SN2012ij,0.23597767868697872,0.32339353237487783,0.012107,0.536,0.257,9.94,9.8,10.11,CSPII,none
SN2013E,-0.34514703593747953,0.3654727660431716,0.0104565,1.131,0.075,9.96,9.83,9.99,CSPII,none
SN2013H,0.12792542371403925,0.2597443302911895,0.0158792,1.048,0.186,10.5,10.32,10.6,CSPII,none
SN2013M,-0.31910627100784694,0.16326105067133592,0.0357427,0.943,0.023,10.9,10.73,11.04,CSPII,none
SN2013U,-0.08908921641229028,0.17161333265452217,0.0356518,1.239,0.172,10.27,10.15,10.31,CSPII,none
SN2013aa,-1.0332971654597642,0.7778274942023877,0.0046654,1.002,-0.068,9.99,9.85,10.12,CSPII,none
SN2013ad,-0.3674994358153967,0.1707571324626183,0.0358694,0.991,-0.09,11.5,11.5,11.5,CSPII,none
SN2013aj,-0.2337802147841188,0.378684588701993,0.0100653,0.8,0.052,9.99,9.82,10.38,CSPII,none
SN2013as,0.009554235990641757,0.19282113645109372,0.0696439,1.01,0.0,8.59,8.43,8.95,CSPII,none
SN2013ay,-0.28022514478845295,0.28730114139457696,0.0156526,0.494,0.531,10.72,10.64,10.82,CSPII,none
SN2013az,-0.20666892825568794,0.20366312338978496,0.037464,0.768,0.089,10.99,10.93,11.07,CSPII,none
SN2013bc,0.08381151995865821,0.2283412833002671,0.023528,0.481,0.735,10.47,10.28,10.55,CSPII,none
SN2013bz,-0.4067897863601573,0.22247280454236312,0.0201818,1.152,0.152,9.98,9.94,10.04,CSPII,none
SN2013cg,-0.1769092409736217,0.4421403275673795,0.009009,0.966,0.087,10.13,9.98,10.27,CSPII,none
SN2013ct,0.43670035614510994,1.3145838510331969,0.0027369,1.002,0.064,8.72,8.57,8.89,CSPII,none
SN2013fy,0.04432305222388777,0.18238380283680233,0.0301903,1.174,0.01,10.86,10.77,10.96,CSPII,none
SN2013fz,-0.13183062733749296,0.21597521071471068,0.0205517,1.015,-0.002,10.69,10.61,10.77,CSPII,none
SN2013gv,0.0019949352658628072,0.17042309365313887,0.0334585,0.845,-0.025,11.27,11.16,11.56,CSPII,none
SN2013gy,-0.17960151380468403,0.2930974846602153,0.0135587,0.911,-0.008,9.0,8.98,9.16,CSPII,none
SN2013hh,0.6004685361096804,0.3308723002855055,0.0141046,1.203,0.557,9.59,9.41,9.69,CSPII,none
SN2013hn,-0.09169537566555164,0.29119962581664666,0.0160268,0.821,-0.069,10.99,10.84,11.07,CSPII,none
SN2014D,1.3118061790839874,0.4301065936806389,0.0092489,0.958,0.566,8.26,8.15,8.38,CSPII,none
SN2014I,-0.22527497297379284,0.17606066887819863,0.0302041,0.916,-0.022,10.9,10.76,11.31,CSPII,none
SN2014Z,-0.07215470038774896,0.26042919745623083,0.0209246,0.98,-0.019,10.75,10.66,10.81,CSPII,none
SN2014ao,-0.017213643163273673,0.27079418311199327,0.015028,0.881,0.598,10.57,10.47,10.74,CSPII,none
SN2014at,-0.13861774896576406,0.1716744738991483,0.031543,0.948,-0.042,11.25,11.08,11.4,CSPII,none
SN2014ba,0.6586982613974328,0.7407213997919766,0.0049902,0.338,0.944,10.64,10.56,11.06,CSPII,none
SN2014dl,-0.39483141072563654,0.18018405063294196,0.0331433,1.227,0.019,9.48,9.19,9.68,CSPII,none
SN2014dn,-0.016703937556258097,0.2060995125009217,0.0221408,0.465,0.653,10.65,10.58,10.72,CSPII,none
SN2014eg,-0.36656028155416465,0.2387393295789666,0.018331,1.183,0.247,11.62,11.47,11.73,CSPII,none
SN2017cbv,0.06595591199999973,0.08366241811512742,0.0046684,1.124,0.013,9.0,9.0,9.0,,t
SNhunt281,0.923124867029955,0.7712955583238245,0.004706,0.692,0.04,9.75,9.66,9.85,CSPII,none
