sn,res,eres,zcmb,st,B-V,m,ml,mu,sample,cal
LSQ13vy,0.1559930246801997,0.1649337439416339,0.0421068,0.891,0.07599999999999696,10.17,10.15,10.33,CSPII,none
LSQ14act,0.0999236780599091,0.1567918288200355,0.0594518,0.691,0.0030000000000001137,10.17,10.07,10.61,CSPII,none
LSQ14age,0.08881231853762728,0.15461190371829725,0.0815802,1.115,-0.008999999999996788,8.42,8.33,8.59,CSPII,none
LSQ14ahc,-0.02948330121518694,0.1602121112784018,0.0517592,1.222,-0.028999999999999915,9.13,8.89,9.62,CSPII,none
LSQ14ahm,0.03874351974463508,0.16050781701362618,0.0509869,1.156,-0.05099999999999838,8.2,8.03,8.37,CSPII,none
LSQ14ajn,0.0021188312436848378,0.20265170335073202,0.0221584,0.654,0.07499999999999929,10.11,9.95,10.3,CSPII,none
LSQ14asu,0.2821027461959318,0.15522566416152717,0.069594,0.767,0.004000000000001336,10.67,10.51,10.86,CSPII,none
LSQ14auy,0.1402735643943771,0.15539776014268192,0.0832263,1.147,-0.012000000000000455,10.74,10.61,11.19,CSPII,none
LSQ14azy,0.1283726702187309,0.1918268067449573,0.0469322,1.134,0.0730000000000004,9.94,9.75,10.1,CSPII,none
LSQ14ba,0.02347318458534886,0.15353198793712547,0.0787677,0.958,0.03500000000000014,9.47,9.3,9.87,CSPII,none
LSQ14bbv,0.05825987707441982,0.1571924577495676,0.058439,1.039,0.007999999999999119,11.02,10.9,11.14,CSPII,none
LSQ14bjj,0.012025273452245244,0.1527866307682226,0.0819882,1.01,-0.07499999999999929,8.46,8.3,8.91,CSPII,none
LSQ14fms,-0.15861220299179024,0.15526970295701872,0.0773231,0.848,0.17100000000000293,10.11,10.0,10.49,CSPII,none
LSQ14foj,-0.05832805724282508,0.16376839276914645,0.0451705,1.012,0.04999999999999716,8.44,8.33,8.7,CSPII,none
LSQ14fom,-0.13656087757128432,0.1588963671580178,0.0553279,0.947,0.022999999999999687,9.54,9.4,9.72,CSPII,none
LSQ14gfb,-0.004559662570194689,0.1922841953524395,0.0527873,0.586,0.5300000000000011,10.3,10.11,10.64,CSPII,none
LSQ14gfn,-0.08432495684876784,0.20282672384795716,0.1210925,1.073,0.05099999999999838,10.54,10.42,10.88,CSPII,none
LSQ14ghv,0.19828415797611854,0.15563496064455237,0.0662566,0.968,-0.015999999999998238,10.18,10.06,10.31,CSPII,none
LSQ14gov,0.006589262824036268,0.152349365982594,0.0892443,1.052,-0.1039999999999992,9.02,8.85,9.19,CSPII,none
LSQ14ie,0.15437248412435878,0.15346604104561207,0.0905466,1.162,-0.00999999999999801,8.08,7.95,8.21,CSPII,none
LSQ14ip,0.03128336507703011,0.15899147398329241,0.0624196,0.509,0.33800000000000097,10.18,10.01,10.31,CSPII,none
LSQ14jp,0.06749633182218417,0.1621111286885743,0.0464896,0.675,0.12300000000000111,10.54,10.48,10.81,CSPII,none
LSQ14mc,0.003870809552054766,0.1568690552006212,0.0575661,0.963,-0.02699999999999747,9.17,9.16,9.43,CSPII,none
LSQ14q,0.0034649248294797985,0.15450902254640989,0.067871,0.957,-0.045999999999999375,9.32,8.92,9.42,CSPII,none
LSQ14wp,-0.11226162653773741,0.15556444003158765,0.0706148,1.134,-0.037000000000002586,7.48,7.23,7.59,CSPII,none
LSQ14xi,0.07219077229586901,0.16045518946220005,0.0519014,1.142,0.21799999999999997,10.9,10.77,11.07,CSPII,none
LSQ15aae,0.09098485826871183,0.15953223004008535,0.0517701,1.218,0.07700000000000173,10.27,10.1,10.46,CSPII,none
LSQ15agh,-0.04924996655654468,0.15647926351048783,0.0610193,1.134,-0.031999999999996476,9.87,9.72,9.99,CSPII,none
LSQ15aja,0.005951868310994257,0.15571389538932442,0.0699657,1.032,-0.08699999999999974,7.46,7.34,7.58,CSPII,none
LSQ15alq,-0.20623333029758584,0.16082574777341244,0.0480953,0.921,-0.0020000000000024443,10.4,10.22,10.82,CSPII,none
LSQ15bv,-0.06770677990408558,0.15517466104624852,0.0701168,0.952,-0.0010000000000012221,10.56,10.39,10.77,CSPII,none
PS1-14ra,-0.07977189182727784,0.18215097692295718,0.0287982,0.777,0.05999999999999872,10.65,10.35,10.72,CSPII,none
PS1-14rx,0.16402522033794042,0.16215428028230863,0.0680019,0.846,-0.021999999999998465,9.89,9.77,10.06,CSPII,none
PS1-14xw,-0.1453191288121971,0.1938319858389227,0.0245957,1.039,0.0259999999999998,11.24,11.11,11.71,CSPII,none
PS15sv,-0.24019432492097792,0.17396939802607675,0.0335844,0.993,0.010999999999999233,8.31,8.2,8.56,CSPII,none
PTF11pbp,0.04693845607314984,0.1851388956494554,0.0276702,1.15,0.054999999999999716,10.88,10.73,10.97,CSPII,none
PTF11ppn,-0.3821163356877051,0.27011914255544445,0.0661869,0.641,0.18900000000000006,11.02,10.96,11.06,CSPII,none
PTF11pra,-0.05081456042809407,0.2522108540200126,0.0167242,0.439,0.9200000000000017,10.68,10.57,10.75,CSPII,none
PTF11qnr,-0.008154583115427272,0.25314259380080706,0.0149985,0.806,0.2550000000000008,10.65,10.38,10.7,CSPII,none
PTF13anh,0.18233955473108665,0.15724007494068354,0.0624543,0.944,-0.16999999999999815,7.48,7.29,7.66,CSPII,none
PTF13duj,0.13850358945595787,0.24556953525727926,0.015867,1.156,0.057000000000000384,10.73,10.61,10.82,CSPII,none
PTF13dwl,-0.04616251415650652,0.1632560058972858,0.0863561,1.088,-0.03400000000000247,8.74,8.42,8.98,CSPII,none
PTF13ebh,-0.13217141727992043,0.2873511519210932,0.012484,0.636,0.12299999999999933,10.86,10.8,11.02,CSPII,none
PTF13efe,0.06321806516189099,0.15494633210636505,0.0758465,1.145,-0.01699999999999946,11.5,11.5,11.5,CSPII,none
PTF13ez,-0.23850924458135125,0.16784285133256416,0.0445375,0.897,0.15900000000000247,9.71,9.52,9.84,CSPII,none
PTF14aaf,0.0702437663769615,0.15751964065603893,0.0595653,1.161,0.05000000000000071,11.5,11.5,11.5,CSPII,none
PTF14aje,0.003985467475509097,0.1837142497729506,0.0282271,0.684,0.6080000000000005,10.78,10.64,10.84,CSPII,none
PTF14fpg,0.3708517844473178,0.1760429548343323,0.03283,1.078,0.010000000000001563,11.5,11.5,11.5,CSPII,none
PTF14gnl,-0.04333144289429214,0.15910031304474007,0.0525349,1.021,-0.05500000000000327,10.06,9.86,10.5,CSPII,none
PTF14uo,0.061111009518846515,0.15361183254354988,0.0922406,1.118,-0.11400000000000077,9.0,8.86,9.48,CSPII,none
PTF14w,0.177922952170249,0.21250220859874935,0.0200839,0.742,0.055999999999997385,9.14,8.96,9.3,CSPII,none
PTF14yy,0.20142673451739057,0.16470915371079692,0.0440905,0.837,0.2560000000000002,9.41,9.25,9.52,CSPII,none
SN1990N,0.16219399999999595,0.07200872485914468,0.0040676,1.1,0.06600000000000072,10.14,10.07,10.24,,c
SN1994ae,-0.04348820899999595,0.05182108183057872,0.0051205,1.043,0.05999999999999872,9.69,9.55,9.83,,c
SN1995al,-0.36675620900000183,0.0954888592383853,0.0058765,1.043,0.1379999999999999,9.87,9.76,9.97,,c
SN1998aq,-0.13960038399999775,0.07114795261083215,0.0042623,0.968,-0.10400000000000098,10.02,9.86,10.1,,c
SN2001el,0.07044347899999792,0.06281535534224175,0.0036761,0.959,0.14399999999999835,10.34,10.34,10.34,,c
SN2002fk,-0.11625208900000672,0.061867685561520204,0.0066137,0.977,-0.0909999999999993,9.94,9.78,10.64,,c
SN2003du,-0.1879485640000027,0.06129386544901158,0.0066521,1.002,-0.0730000000000004,8.6,8.47,8.74,,c
SN2004ef,0.03588935733256449,0.18004153717073218,0.02977,0.84,0.11699999999999733,10.74,10.63,10.8,CSPI,none
SN2004eo,-0.0470957262963978,0.2559121011977271,0.0147367,0.869,0.02499999999999858,11.16,11.03,11.35,CSPI,none
SN2004ey,0.11636941747827478,0.25674913526507537,0.0146267,1.009,-0.051000000000000156,10.06,9.76,10.41,CSPI,none
SN2004gs,0.03645525157877927,0.1832074552954371,0.0282767,0.705,0.20199999999999818,10.63,10.57,10.7,CSPI,none
SN2004gu,-0.11456310872968345,0.16384455530534137,0.0468967,1.149,0.14499999999999957,10.02,9.74,10.19,CSPI,none
SN2005A,-0.11824019981641953,0.22461731533394716,0.01834,0.963,0.9839999999999982,11.19,11.07,11.26,CSPI,none
SN2005M,-0.03440329443944279,0.1901459356157996,0.02558,1.204,0.017999999999998906,8.8,8.38,8.92,CSPI,none
SN2005W,0.17174327027699832,0.41424684561293834,0.00795,0.938,0.17099999999999937,9.9,9.75,10.0,CSPI,none
SN2005ag,0.02607486756242139,0.15323613933591032,0.08008,1.145,-0.030000000000001137,10.9,10.84,10.95,CSPI,none
SN2005al,0.3802165948049492,0.274571039025446,0.0132867,0.865,-0.051000000000000156,10.49,10.4,10.63,CSPI,none
SN2005am,-0.46581258741265685,0.3735021089481246,0.0089667,0.764,0.07399999999999984,10.83,10.68,11.26,CSPI,none
SN2005be,-0.0908219865858726,0.2002284357518965,0.0355767,0.761,0.053000000000000824,10.4,10.25,10.5,CSPI,none
SN2005bg,-0.024160124367853086,0.223643619375964,0.0241567,1.061,0.04200000000000159,9.91,9.72,10.02,CSPI,none
SN2005bl,0.1198703488538797,0.19919657098480092,0.0251133,0.427,0.6890000000000001,11.01,10.89,11.2,CSPI,none
SN2005bo,-0.13815484946052692,0.2526084761493294,0.0150133,0.881,0.24200000000000088,10.5,10.34,10.65,CSPI,none
SN2005cf,0.18038345600000127,0.10160892847547602,0.007045,0.972,0.005000000000000782,9.65,9.6,9.6,,c
SN2005el,0.10990600520423754,0.2542896510179567,0.0148833,0.865,-0.0730000000000004,10.84,10.7,11.24,CSPI,none
SN2005eq,0.17227167178261027,0.18371110465095658,0.02835,1.234,0.03500000000000014,10.56,10.44,10.65,CSPI,none
SN2005hc,0.20100086844701792,0.16326334707990947,0.0444967,1.142,0.012000000000000455,10.6,10.52,10.65,CSPI,none
SN2005hj,-0.016573733156988624,0.16209524887432064,0.05695,1.152,0.0799999999999983,9.32,9.22,9.38,CSPI,none
SN2005iq,0.16193160479953406,0.17544748550445766,0.03293,0.88,-0.03200000000000003,10.54,10.47,10.6,CSPI,none
SN2005ir,-0.13411477292974894,0.15695175091061903,0.0752333,1.03,0.05000000000000071,9.23,9.12,9.37,CSPI,none
SN2005kc,0.02606034214371533,0.26658382007808457,0.01389,0.932,0.23799999999999955,11.06,10.6,11.5,CSPI,none
SN2005ke,0.36074240865588436,0.7020246864348572,0.0044833,0.438,0.6699999999999999,10.43,10.29,10.61,CSPI,none
SN2005ki,-0.04144727747257804,0.21114282720871494,0.02037,0.839,-0.018000000000000682,10.8,10.62,10.86,CSPI,none
SN2005ku,0.02160087281507117,0.20774616847019803,0.0441833,0.969,0.09299999999999997,10.04,9.96,10.1,CSPI,none
SN2005lu,0.12361381633083823,0.20874367415700626,0.0312933,1.063,0.2469999999999999,9.86,9.68,10.03,CSPI,none
SN2005mc,-0.07168622995044416,0.21450109237447768,0.0260067,0.664,0.31400000000000006,10.95,10.85,11.1,CSPI,none
SN2005na,-0.1449261327125626,0.18853698897575105,0.0268133,0.971,-0.019999999999999574,10.97,10.9,11.05,CSPI,none
SN2006D,-0.11404386425851953,0.35155875290514355,0.00964,0.839,0.09800000000000075,9.76,9.54,9.85,CSPI,none
SN2006X,-1.2653859239320902,0.508895471584401,0.00632,0.971,1.2140000000000004,9.33,9.06,9.43,CSPI,none
SN2006ax,-0.05030119870935579,0.22625330966911766,0.0179567,1.003,-0.07199999999999918,10.92,10.79,11.04,CSPI,none
SN2006bd,0.059976370923635614,0.19537800731241609,0.0267967,0.398,0.7119999999999997,10.77,10.6,10.8,CSPI,none
SN2006bh,0.14619832762905105,0.32816065823120566,0.0104933,0.828,-0.009999999999999787,10.43,10.31,10.49,CSPI,none
SN2006br,0.22920057875150235,0.2357913521766252,0.0255233,0.962,0.8490000000000002,10.97,10.87,11.36,CSPI,none
SN2006ef,0.2742808659283469,0.2593312936074809,0.0170267,0.857,-0.023999999999999133,10.35,10.18,10.49,CSPI,none
SN2006ej,0.1452776385410175,0.2369146043481419,0.0193367,0.842,0.028999999999999915,10.63,10.48,10.7,CSPI,none
SN2006eq,-0.07036720234295046,0.1968841328056955,0.0483667,0.649,0.3099999999999987,10.19,9.79,10.65,CSPI,none
SN2006et,-0.030905039928804,0.2052774259657227,0.0216467,1.18,0.14100000000000001,10.8,10.7,10.88,CSPI,none
SN2006ev,0.3106873737538365,0.21405100369408178,0.0276,0.843,0.1750000000000007,10.75,10.65,10.91,CSPI,none
SN2006fw,-0.44201933560111684,0.1941352099678924,0.0819867,0.922,0.1039999999999992,9.42,9.32,9.62,CSPI,none
SN2006gj,0.20836161247140694,0.18732129512479698,0.0269667,0.708,0.2980000000000018,10.53,10.36,10.6,CSPI,none
SN2006gt,-0.03282377448325491,0.16542786767629553,0.0436433,0.575,0.24899999999999878,9.93,9.87,9.94,CSPI,none
SN2006hb,-0.10230255691162427,0.26765459275427017,0.0153367,0.685,0.1850000000000005,10.22,10.05,10.39,CSPI,none
SN2006hx,-0.24628411026052532,0.17659393006662952,0.0444033,0.977,0.11599999999999966,10.31,10.12,10.44,CSPI,none
SN2006is,-0.10473222111546932,0.2127827787037245,0.03142,1.092,0.038999999999997925,7.1,6.68,7.41,CSPI,none
SN2006kf,0.07034254074999069,0.20922036076104866,0.0208,0.771,0.0259999999999998,10.82,10.59,10.9,CSPI,none
SN2006lu,-0.0594581752906862,0.187025700648017,0.0543967,1.002,-0.018000000000000682,10.29,10.22,10.37,CSPI,none
SN2006mr,0.02668850151431812,0.5792033202768606,0.00551,0.335,0.7310000000000016,11.19,10.79,11.38,CSPI,none
SN2006ob,-0.1648763058511804,0.15825478339133436,0.0582567,0.743,0.1109999999999971,11.26,11.08,11.33,CSPI,none
SN2006os,-0.049457452917962996,0.2031372625738926,0.03208,0.944,0.31700000000000017,10.81,10.66,10.87,CSPI,none
SN2006py,-0.15494688181625804,0.16138350414543023,0.0566433,0.975,0.07700000000000173,9.1,8.94,9.24,CSPI,none
