sn_1,zhel_1,zcmb_1,st_1,est_1,Mmax_1,eMmax_1,t0_1,EBVmw_1,eEBVmw_1,covMs_1,sample_1,subtype_1,quality_1,cosmo_1,phys_1,BV_1,eBV_1,covBV_M_1,ml_1,m_1,mu_1,host_1,dist_1,edist_1,caltype_1,sn_2,zhel_2,zcmb_2,st_2,est_2,Mmax_2,eMmax_2,t0_2,EBVmw_2,eEBVmw_2,covMs_2,sample_2,subtype_2,quality_2,cosmo_2,phys_2,BV_2,eBV_2,covBV_M_2,ml_2,m_2,mu_2,host_2,dist_2,edist_2,caltype_2,sn_3,zhel_3,zcmb_3,st_3,est_3,Mmax_3,eMmax_3,t0_3,EBVmw_3,eEBVmw_3,covMs_3,sample_3,subtype_3,quality_3,cosmo_3,phys_3,BV_3,eBV_3,covBV_M_3,ml_3,m_3,mu_3,host_3,dist_3,edist_3,caltype_3,sn_4,zhel_4,zcmb_4,st_4,est_4,Mmax_4,eMmax_4,t0_4,EBVmw_4,eEBVmw_4,covMs_4,sample_4,subtype_4,quality_4,cosmo_4,phys_4,BV_4,eBV_4,covBV_M_4,ml_4,m_4,mu_4,host_4,dist_4,edist_4,caltype_4,sn_5,zhel_5,zcmb_5,st_5,est_5,Mmax_5,eMmax_5,t0_5,EBVmw_5,eEBVmw_5,covMs_5,sample_5,subtype_5,quality_5,cosmo_5,phys_5,BV_5,eBV_5,covBV_M_5,ml_5,m_5,mu_5,host_5,dist_5,edist_5,caltype_5,sn_2a,zhel_2a,zcmb_2a,st_2a,est_2a,Mmax_2a,eMmax_2a,t0_2a,EBVmw_2a,eEBVmw_2a,covMs_2a,sample_2a,subtype_2a,quality_2a,cosmo_2a,phys_2a,BV_2a,eBV_2a,covBV_M_2a,ml_2a,m_2a,mu_2a,host_2a,dist_2a,edist_2a,caltype_2a,sn_3a,zhel_3a,zcmb_3a,st_3a,est_3a,Mmax_3a,eMmax_3a,t0_3a,EBVmw_3a,eEBVmw_3a,covMs_3a,sample_3a,subtype_3a,quality_3a,cosmo_3a,phys_3a,BV_3a,eBV_3a,covBV_M_3a,ml_3a,m_3a,mu_3a,host_3a,dist_3a,edist_3a,caltype_3a,sn_4a,zhel_4a,zcmb_4a,st_4a,est_4a,Mmax_4a,eMmax_4a,t0_4a,EBVmw_4a,eEBVmw_4a,covMs_4a,sample_4a,subtype_4a,quality_4a,cosmo_4a,phys_4a,BV_4a,eBV_4a,covBV_M_4a,ml_4a,m_4a,mu_4a,host_4a,dist_4a,edist_4a,caltype_4a,sn_5a,zhel_5a,zcmb_5a,st_5a,est_5a,Mmax_5a,eMmax_5a,t0_5a,EBVmw_5a,eEBVmw_5a,covMs_5a,sample_5a,subtype_5a,quality_5a,cosmo_5a,phys_5a,BV_5a,eBV_5a,covBV_M_5a,ml_5a,m_5a,mu_5a,host_5a,dist_5a,edist_5a,caltype_5a
SN2008C,0.01661,0.0170667,0.967,0.024,16.264,0.098,4.8,0.072,0.0072,-1.242E-4,CSPI,Ia,0.981,0,0,0.167,0.074,0.0,10.35,10.49,10.55,N/A,-1.0,-1.0,none,SN2008C,0.01661,0.0170667,0.967,0.024,15.668,0.06,3.4,0.072,0.0072,-6.754E-5,CSPI,Ia,0.981,0,0,0.167,0.074,0.0036,10.35,10.49,10.55,N/A,-1.0,-1.0,none,SN2008C,0.01661,0.0170667,0.967,0.024,15.534,0.037,3.1,0.072,0.0072,-5.492E-5,CSPI,Ia,0.981,0,0,0.167,0.074,0.0,10.35,10.49,10.55,N/A,-1.0,-1.0,none,SN2008C,0.01661,0.0170667,0.967,0.024,15.501,0.044,2.2,0.072,0.0072,-5.118E-5,CSPI,Ia,0.981,0,0,0.167,0.074,-0.001936,10.35,10.49,10.55,N/A,-1.0,-1.0,none,SN2008C,0.01661,0.0170667,0.967,0.024,15.483,0.037,2.0,0.072,0.0072,-5.804E-5,CSPI,Ia,0.981,0,0,0.167,0.074,0.0,10.35,10.49,10.55,N/A,-1.0,-1.0,none,SN2008C,0.01661,0.0170667,0.967,0.024,15.967,0.076,6.7,0.072,0.0072,-6.258E-5,CSPI,Ia,0.981,0,0,0.167,0.074,0.0,10.35,10.49,10.55,N/A,-1.0,-1.0,none,SN2008C,0.01661,0.0170667,0.967,0.024,15.863,0.039,30.8,0.072,0.0072,-2.367E-5,CSPI,Ia,0.981,0,0,0.167,0.074,0.0,10.35,10.49,10.55,N/A,-1.0,-1.0,none,SN2008C,0.01661,0.0170667,0.967,0.024,15.746,0.085,9.3,0.072,0.0072,-8.584E-5,CSPI,Ia,0.981,0,0,0.167,0.074,0.0,10.35,10.49,10.55,N/A,-1.0,-1.0,none,SN2008C,0.01661,0.0170667,0.967,0.024,16.045,0.043,9.7,0.072,0.0072,6.056E-5,CSPI,Ia,0.981,0,0,0.167,0.074,0.0,10.35,10.49,10.55,N/A,-1.0,-1.0,none
SN2008O,0.03883,0.039318,0.688,0.01,19.3,0.039,0.3,0.0763,0.0076,-2.842E-5,CSPI,Ia,0.986,0,0,0.313,0.016,0.0,11.12,11.33,11.59,N/A,-1.0,-1.0,none,SN2008O,0.03883,0.039318,0.688,0.01,18.149,0.013,-1.3,0.0763,0.0076,3.342E-7,CSPI,Ia,0.986,0,0,0.313,0.016,1.69E-4,11.12,11.33,11.59,N/A,-1.0,-1.0,none,SN2008O,0.03883,0.039318,0.688,0.01,17.976,0.011,-1.4,0.0763,0.0076,4.391E-6,CSPI,Ia,0.986,0,0,0.313,0.016,0.0,11.12,11.33,11.59,N/A,-1.0,-1.0,none,SN2008O,0.03883,0.039318,0.688,0.01,17.836,0.01,-2.5,0.0763,0.0076,1.789E-5,CSPI,Ia,0.986,0,0,0.313,0.016,-1.0E-4,11.12,11.33,11.59,N/A,-1.0,-1.0,none,SN2008O,0.03883,0.039318,0.688,0.01,17.714,0.012,-2.8,0.0763,0.0076,-8.765E-6,CSPI,Ia,0.986,0,0,0.313,0.016,0.0,11.12,11.33,11.59,N/A,-1.0,-1.0,none,SN2008O,0.03883,0.039318,0.688,0.01,18.074,0.024,0.6,0.0763,0.0076,-5.543E-5,CSPI,Ia,0.986,0,0,0.313,0.016,0.0,11.12,11.33,11.59,N/A,-1.0,-1.0,none,SN2008O,0.03883,0.039318,0.688,0.01,17.872,0.025,4.9,0.0763,0.0076,-8.809E-5,CSPI,Ia,0.986,0,0,0.313,0.016,0.0,11.12,11.33,11.59,N/A,-1.0,-1.0,none,SN2008O,0.03883,0.039318,0.688,0.01,17.757,0.036,1.1,0.0763,0.0076,-1.326E-4,CSPI,Ia,0.986,0,0,0.313,0.016,0.0,11.12,11.33,11.59,N/A,-1.0,-1.0,none,SN2008O,0.03883,0.039318,0.688,0.01,17.912,0.048,2.3,0.0763,0.0076,-1.125E-4,CSPI,Ia,0.986,0,0,0.313,0.016,0.0,11.12,11.33,11.59,N/A,-1.0,-1.0,none
SN2008R,0.0134933,0.0128867,0.632,0.006,15.867,0.013,0.2,0.0618,0.0062,-1.178E-5,CSPI,Ia,0.976,0,0,0.12,0.011,0.0,11.07,11.25,11.31,N/A,-1.0,-1.0,none,SN2008R,0.0134933,0.0128867,0.632,0.006,15.27,0.008,-1.4,0.0618,0.0062,1.943E-6,CSPI,Ia,0.976,0,0,0.12,0.011,6.4E-5,11.07,11.25,11.31,N/A,-1.0,-1.0,none,SN2008R,0.0134933,0.0128867,0.632,0.006,15.149,0.008,-1.5,0.0618,0.0062,4.054E-6,CSPI,Ia,0.976,0,0,0.12,0.011,0.0,11.07,11.25,11.31,N/A,-1.0,-1.0,none,SN2008R,0.0134933,0.0128867,0.632,0.006,15.15,0.007,-2.6,0.0618,0.0062,9.856E-6,CSPI,Ia,0.976,0,0,0.12,0.011,-4.9E-5,11.07,11.25,11.31,N/A,-1.0,-1.0,none,SN2008R,0.0134933,0.0128867,0.632,0.006,15.167,0.009,-3.1,0.0618,0.0062,4.82E-6,CSPI,Ia,0.976,0,0,0.12,0.011,0.0,11.07,11.25,11.31,N/A,-1.0,-1.0,none,SN2008R,0.0134933,0.0128867,0.632,0.006,15.573,0.015,0.1,0.0618,0.0062,-1.354E-5,CSPI,Ia,0.976,0,0,0.12,0.011,0.0,11.07,11.25,11.31,N/A,-1.0,-1.0,none,SN2008R,0.0134933,0.0128867,0.632,0.006,15.46,0.057,5.7,0.0618,0.0062,-4.265E-5,CSPI,Ia,0.976,0,0,0.12,0.011,0.0,11.07,11.25,11.31,N/A,-1.0,-1.0,none,SN2008R,0.0134933,0.0128867,0.632,0.006,15.275,0.078,3.1,0.0618,0.0062,-1.117E-4,CSPI,Ia,0.976,0,0,0.12,0.011,0.0,11.07,11.25,11.31,N/A,-1.0,-1.0,none,SN2008R,0.0134933,0.0128867,0.632,0.006,15.516,0.044,4.3,0.0618,0.0062,-4.646E-5,CSPI,Ia,0.976,0,0,0.12,0.011,0.0,11.07,11.25,11.31,N/A,-1.0,-1.0,none
SN2008ar,0.02613,0.0272474,0.976,0.004,16.753,0.016,-5.6,0.0311,0.0031,1.901E-5,CSPI,Ia,0.984,0,0,0.008,0.011,0.0,10.11,10.21,10.28,N/A,-1.0,-1.0,none,SN2008ar,0.02613,0.0272474,0.976,0.004,16.232,0.009,-7.1,0.0311,0.0031,1.942E-5,CSPI,Ia,0.984,0,0,0.008,0.011,8.1E-5,10.11,10.21,10.28,N/A,-1.0,-1.0,none,SN2008ar,0.02613,0.0272474,0.976,0.004,16.179,0.008,-7.4,0.0311,0.0031,1.545E-5,CSPI,Ia,0.984,0,0,0.008,0.011,0.0,10.11,10.21,10.28,N/A,-1.0,-1.0,none,SN2008ar,0.02613,0.0272474,0.976,0.004,16.224,0.007,-8.3,0.0311,0.0031,1.417E-5,CSPI,Ia,0.984,0,0,0.008,0.011,-4.9E-5,10.11,10.21,10.28,N/A,-1.0,-1.0,none,SN2008ar,0.02613,0.0272474,0.976,0.004,16.267,0.009,-8.5,0.0311,0.0031,8.978E-6,CSPI,Ia,0.984,0,0,0.008,0.011,0.0,10.11,10.21,10.28,N/A,-1.0,-1.0,none,SN2008ar,0.02613,0.0272474,0.976,0.004,16.879,0.014,-3.7,0.0311,0.0031,6.424E-6,CSPI,Ia,0.984,0,0,0.008,0.011,0.0,10.11,10.21,10.28,N/A,-1.0,-1.0,none,SN2008ar,0.02613,0.0272474,0.976,0.004,16.904,0.016,-1.5,0.0311,0.0031,-5.237E-6,CSPI,Ia,0.984,0,0,0.008,0.011,0.0,10.11,10.21,10.28,N/A,-1.0,-1.0,none,SN2008ar,0.02613,0.0272474,0.976,0.004,16.804,0.016,-2.0,0.0311,0.0031,6.189E-6,CSPI,Ia,0.984,0,0,0.008,0.011,0.0,10.11,10.21,10.28,N/A,-1.0,-1.0,none,SN2008ar,0.02613,0.0272474,0.976,0.004,16.859,0.031,-1.7,0.0311,0.0031,1.835E-6,CSPI,Ia,0.984,0,0,0.008,0.011,0.0,10.11,10.21,10.28,N/A,-1.0,-1.0,none
SN2008bc,0.0150767,0.0157067,1.057,0.005,15.155,0.005,-6.6,0.2251,0.0225,5.488E-6,CSPI,Ia,0.979,0,0,-0.028,0.006,0.0,9.95,10.1,10.23,N/A,-1.0,-1.0,none,SN2008bc,0.0150767,0.0157067,1.057,0.005,14.748,0.004,-8.1,0.2251,0.0225,6.223E-6,CSPI,Ia,0.979,0,0,-0.028,0.006,1.6E-5,9.95,10.1,10.23,N/A,-1.0,-1.0,none,SN2008bc,0.0150767,0.0157067,1.057,0.005,14.721,0.004,-8.4,0.2251,0.0225,4.801E-6,CSPI,Ia,0.979,0,0,-0.028,0.006,0.0,9.95,10.1,10.23,N/A,-1.0,-1.0,none,SN2008bc,0.0150767,0.0157067,1.057,0.005,14.776,0.004,-8.6,0.2251,0.0225,-4.706E-6,CSPI,Ia,0.979,0,0,-0.028,0.006,-1.6E-5,9.95,10.1,10.23,N/A,-1.0,-1.0,none,SN2008bc,0.0150767,0.0157067,1.057,0.005,14.902,0.005,-7.9,0.2251,0.0225,4.185E-7,CSPI,Ia,0.979,0,0,-0.028,0.006,0.0,9.95,10.1,10.23,N/A,-1.0,-1.0,none,SN2008bc,0.0150767,0.0157067,1.057,0.005,15.576,0.008,-3.9,0.2251,0.0225,-6.917E-7,CSPI,Ia,0.979,0,0,-0.028,0.006,0.0,9.95,10.1,10.23,N/A,-1.0,-1.0,none,SN2008bc,0.0150767,0.0157067,1.057,0.005,15.643,0.009,-0.4,0.2251,0.0225,1.511E-5,CSPI,Ia,0.979,0,0,-0.028,0.006,0.0,9.95,10.1,10.23,N/A,-1.0,-1.0,none,SN2008bc,0.0150767,0.0157067,1.057,0.005,15.534,0.008,-1.4,0.2251,0.0225,4.761E-6,CSPI,Ia,0.979,0,0,-0.028,0.006,0.0,9.95,10.1,10.23,N/A,-1.0,-1.0,none,SN2008bc,0.0150767,0.0157067,1.057,0.005,15.726,0.011,-1.7,0.2251,0.0225,1.475E-5,CSPI,Ia,0.979,0,0,-0.028,0.006,0.0,9.95,10.1,10.23,N/A,-1.0,-1.0,none
SN2008bf,0.0234837,0.0245538,1.019,0.004,16.059,0.007,-5.7,0.0296,0.003,6.606E-6,CSPI,Ia,0.982,0,0,-0.046,0.006,0.0,11.4,11.4,11.4,N/A,-1.0,-1.0,none,SN2008bf,0.0234837,0.0245538,1.019,0.004,15.711,0.005,-7.2,0.0296,0.003,8.315E-6,CSPI,Ia,0.982,0,0,-0.046,0.006,2.5E-5,11.4,11.4,11.4,N/A,-1.0,-1.0,none,SN2008bf,0.0234837,0.0245538,1.019,0.004,15.667,0.004,-7.5,0.0296,0.003,7.54E-6,CSPI,Ia,0.982,0,0,-0.046,0.006,0.0,11.4,11.4,11.4,N/A,-1.0,-1.0,none,SN2008bf,0.0234837,0.0245538,1.019,0.004,15.757,0.004,-8.4,0.0296,0.003,3.295E-6,CSPI,Ia,0.982,0,0,-0.046,0.006,-1.6E-5,11.4,11.4,11.4,N/A,-1.0,-1.0,none,SN2008bf,0.0234837,0.0245538,1.019,0.004,15.882,0.005,-8.8,0.0296,0.003,3.563E-6,CSPI,Ia,0.982,0,0,-0.046,0.006,0.0,11.4,11.4,11.4,N/A,-1.0,-1.0,none,SN2008bf,0.0234837,0.0245538,1.019,0.004,16.513,0.008,-3.8,0.0296,0.003,3.6E-7,CSPI,Ia,0.982,0,0,-0.046,0.006,0.0,11.4,11.4,11.4,N/A,-1.0,-1.0,none,SN2008bf,0.0234837,0.0245538,1.019,0.004,16.584,0.01,-3.5,0.0296,0.003,4.949E-6,CSPI,Ia,0.982,0,0,-0.046,0.006,0.0,11.4,11.4,11.4,N/A,-1.0,-1.0,none,SN2008bf,0.0234837,0.0245538,1.019,0.004,16.414,0.007,-3.7,0.0296,0.003,2.219E-6,CSPI,Ia,0.982,0,0,-0.046,0.006,0.0,11.4,11.4,11.4,N/A,-1.0,-1.0,none,SN2008bf,0.0234837,0.0245538,1.019,0.004,16.906,0.023,-3.8,0.0296,0.003,5.697E-6,CSPI,Ia,0.982,0,0,-0.046,0.006,0.0,11.4,11.4,11.4,N/A,-1.0,-1.0,none
SN2008bi,0.0134367,0.0143882,0.512,0.022,18.343,0.149,8.8,0.037,0.0037,3.331E-5,CSPI,Ia-91bg,0.972,0,0,0.591,0.123,0.0,10.27,10.38,10.48,N/A,-1.0,-1.0,none,SN2008bi,0.0134367,0.0143882,0.512,0.022,17.044,0.103,7.3,0.037,0.0037,5.169E-5,CSPI,Ia-91bg,0.972,0,0,0.591,0.123,0.010609,10.27,10.38,10.48,N/A,-1.0,-1.0,none,SN2008bi,0.0134367,0.0143882,0.512,0.022,16.675,0.071,7.0,0.037,0.0037,5.632E-5,CSPI,Ia-91bg,0.972,0,0,0.591,0.123,0.0,10.27,10.38,10.48,N/A,-1.0,-1.0,none,SN2008bi,0.0134367,0.0143882,0.512,0.022,16.453,0.068,5.8,0.037,0.0037,7.924E-5,CSPI,Ia-91bg,0.972,0,0,0.591,0.123,-0.004624,10.27,10.38,10.48,N/A,-1.0,-1.0,none,SN2008bi,0.0134367,0.0143882,0.512,0.022,16.436,0.052,4.7,0.037,0.0037,5.358E-5,CSPI,Ia-91bg,0.972,0,0,0.591,0.123,0.0,10.27,10.38,10.48,N/A,-1.0,-1.0,none,SN2008bi,0.0134367,0.0143882,0.512,0.022,16.523,0.085,7.6,0.037,0.0037,8.924E-5,CSPI,Ia-91bg,0.972,0,0,0.591,0.123,0.0,10.27,10.38,10.48,N/A,-1.0,-1.0,none,SN2008bi,0.0134367,0.0143882,0.512,0.022,16.261,0.047,14.5,0.037,0.0037,-2.196E-5,CSPI,Ia-91bg,0.972,0,0,0.591,0.123,0.0,10.27,10.38,10.48,N/A,-1.0,-1.0,none,SN2008bi,0.0134367,0.0143882,0.512,0.022,15.602,0.104,9.5,0.037,0.0037,-2.285E-4,CSPI,Ia-91bg,0.972,0,0,0.591,0.123,0.0,10.27,10.38,10.48,N/A,-1.0,-1.0,none,SN2008bi,0.0134367,0.0143882,0.512,0.022,16.281,0.058,10.5,0.037,0.0037,6.772E-5,CSPI,Ia-91bg,0.972,0,0,0.591,0.123,0.0,10.27,10.38,10.48,N/A,-1.0,-1.0,none
SN2008bq,0.0339767,0.0344433,1.153,0.009,17.263,0.012,1.4,0.0774,0.0077,-3.675E-5,CSPI,Ia,0.983,0,0,0.04,0.009,0.0,10.74,10.82,10.91,N/A,-1.0,-1.0,none,SN2008bq,0.0339767,0.0344433,1.153,0.009,16.711,0.007,-0.2,0.0774,0.0077,-2.175E-5,CSPI,Ia,0.983,0,0,0.04,0.009,4.9E-5,10.74,10.82,10.91,N/A,-1.0,-1.0,none,SN2008bq,0.0339767,0.0344433,1.153,0.009,16.649,0.006,-0.5,0.0774,0.0077,-9.428E-6,CSPI,Ia,0.983,0,0,0.04,0.009,0.0,10.74,10.82,10.91,N/A,-1.0,-1.0,none,SN2008bq,0.0339767,0.0344433,1.153,0.009,16.671,0.006,-1.4,0.0774,0.0077,1.966E-5,CSPI,Ia,0.983,0,0,0.04,0.009,-3.6E-5,10.74,10.82,10.91,N/A,-1.0,-1.0,none,SN2008bq,0.0339767,0.0344433,1.153,0.009,16.692,0.007,-2.5,0.0774,0.0077,3.043E-5,CSPI,Ia,0.983,0,0,0.04,0.009,0.0,10.74,10.82,10.91,N/A,-1.0,-1.0,none,SN2008bq,0.0339767,0.0344433,1.153,0.009,17.306,0.012,2.7,0.0774,0.0077,3.188E-5,CSPI,Ia,0.983,0,0,0.04,0.009,0.0,10.74,10.82,10.91,N/A,-1.0,-1.0,none,SN2008bq,0.0339767,0.0344433,1.153,0.009,17.237,0.058,7.6,0.0774,0.0077,5.798E-5,CSPI,Ia,0.983,0,0,0.04,0.009,0.0,10.74,10.82,10.91,N/A,-1.0,-1.0,none,SN2008bq,0.0339767,0.0344433,1.153,0.009,17.114,0.078,7.8,0.0774,0.0077,2.227E-5,CSPI,Ia,0.983,0,0,0.04,0.009,0.0,10.74,10.82,10.91,N/A,-1.0,-1.0,none,SN2008bq,0.0339767,0.0344433,1.153,0.009,17.374,0.08,7.3,0.0774,0.0077,6.409E-6,CSPI,Ia,0.983,0,0,0.04,0.009,0.0,10.74,10.82,10.91,N/A,-1.0,-1.0,none
SN2008bt,0.0153533,0.0165796,0.498,0.008,17.865,0.021,0.4,0.0445,0.0044,-5.263E-6,CSPI,Ia-91bg,0.979,0,0,0.508,0.013,0.0,10.7,10.85,10.91,N/A,-1.0,-1.0,none,SN2008bt,0.0153533,0.0165796,0.498,0.008,16.757,0.01,-1.1,0.0445,0.0044,5.945E-6,CSPI,Ia-91bg,0.979,0,0,0.508,0.013,1.0E-4,10.7,10.85,10.91,N/A,-1.0,-1.0,none,SN2008bt,0.0153533,0.0165796,0.498,0.008,16.471,0.009,-1.4,0.0445,0.0044,9.466E-6,CSPI,Ia-91bg,0.979,0,0,0.508,0.013,0.0,10.7,10.85,10.91,N/A,-1.0,-1.0,none,SN2008bt,0.0153533,0.0165796,0.498,0.008,16.249,0.009,-2.7,0.0445,0.0044,2.207E-5,CSPI,Ia-91bg,0.979,0,0,0.508,0.013,-8.1E-5,10.7,10.85,10.91,N/A,-1.0,-1.0,none,SN2008bt,0.0153533,0.0165796,0.498,0.008,16.153,0.011,-3.9,0.0445,0.0044,3.233E-5,CSPI,Ia-91bg,0.979,0,0,0.508,0.013,0.0,10.7,10.85,10.91,N/A,-1.0,-1.0,none,SN2008bt,0.0153533,0.0165796,0.498,0.008,16.426,0.016,-1.0,0.0445,0.0044,1.765E-5,CSPI,Ia-91bg,0.979,0,0,0.508,0.013,0.0,10.7,10.85,10.91,N/A,-1.0,-1.0,none,SN2008bt,0.0153533,0.0165796,0.498,0.008,16.472,0.044,19.7,0.0445,0.0044,1.291E-4,CSPI,Ia-91bg,0.979,0,0,0.508,0.013,0.0,10.7,10.85,10.91,N/A,-1.0,-1.0,none,SN2008bt,0.0153533,0.0165796,0.498,0.008,16.273,0.094,20.8,0.0445,0.0044,2.334E-5,CSPI,Ia-91bg,0.979,0,0,0.508,0.013,0.0,10.7,10.85,10.91,N/A,-1.0,-1.0,none,SN2008bt,0.0153533,0.0165796,0.498,0.008,16.445,0.137,26.8,0.0445,0.0044,1.361E-4,CSPI,Ia-91bg,0.979,0,0,0.508,0.013,0.0,10.7,10.85,10.91,N/A,-1.0,-1.0,none
SN2008cc,0.0103867,0.0101222,0.813,0.018,14.9,0.079,10.1,0.0355,0.0035,-3.516E-5,CSPI,Ia,0.965,0,0,0.158,0.065,0.0,10.4,10.48,10.64,N/A,-1.0,-1.0,none,SN2008cc,0.0103867,0.0101222,0.813,0.018,14.334,0.053,8.5,0.0355,0.0035,-2.788E-5,CSPI,Ia,0.965,0,0,0.158,0.065,0.002809,10.4,10.48,10.64,N/A,-1.0,-1.0,none,SN2008cc,0.0103867,0.0101222,0.813,0.018,14.231,0.031,9.3,0.0355,0.0035,-2.058E-5,CSPI,Ia,0.965,0,0,0.158,0.065,0.0,10.4,10.48,10.64,N/A,-1.0,-1.0,none,SN2008cc,0.0103867,0.0101222,0.813,0.018,14.176,0.037,7.2,0.0355,0.0035,-1.218E-5,CSPI,Ia,0.965,0,0,0.158,0.065,-0.001369,10.4,10.48,10.64,N/A,-1.0,-1.0,none,SN2008cc,0.0103867,0.0101222,0.813,0.018,14.216,0.028,7.3,0.0355,0.0035,-1.438E-5,CSPI,Ia,0.965,0,0,0.158,0.065,0.0,10.4,10.48,10.64,N/A,-1.0,-1.0,none,SN2008cc,0.0103867,0.0101222,0.813,0.018,14.718,0.059,11.0,0.0355,0.0035,-5.25E-6,CSPI,Ia,0.965,0,0,0.158,0.065,0.0,10.4,10.48,10.64,N/A,-1.0,-1.0,none,SN2008cc,0.0103867,0.0101222,0.813,0.018,14.535,0.019,18.8,0.0355,0.0035,1.588E-5,CSPI,Ia,0.965,0,0,0.158,0.065,0.0,10.4,10.48,10.64,N/A,-1.0,-1.0,none,SN2008cc,0.0103867,0.0101222,0.813,0.018,14.252,0.035,18.2,0.0355,0.0035,1.949E-5,CSPI,Ia,0.965,0,0,0.158,0.065,0.0,10.4,10.48,10.64,N/A,-1.0,-1.0,none,SN2008cc,0.0103867,0.0101222,0.813,0.018,14.643,0.018,19.3,0.0355,0.0035,1.855E-5,CSPI,Ia,0.965,0,0,0.158,0.065,0.0,10.4,10.48,10.64,N/A,-1.0,-1.0,none
SN2008cf,0.0459682,0.0468269,1.092,0.035,17.271,0.077,2.3,0.0577,0.0058,-1.813E-4,CSPI,Ia,0.986,0,0,0.009,0.062,0.0,8.59,8.73,8.97,N/A,-1.0,-1.0,none,SN2008cf,0.0459682,0.0468269,1.092,0.035,17.061,0.05,0.8,0.0577,0.0058,-6.784E-5,CSPI,Ia,0.986,0,0,0.009,0.062,0.0025,8.59,8.73,8.97,N/A,-1.0,-1.0,none,SN2008cf,0.0459682,0.0468269,1.092,0.035,17.008,0.029,0.5,0.0577,0.0058,-3.89E-5,CSPI,Ia,0.986,0,0,0.009,0.062,0.0,8.59,8.73,8.97,N/A,-1.0,-1.0,none,SN2008cf,0.0459682,0.0468269,1.092,0.035,17.052,0.037,-0.6,0.0577,0.0058,-1.865E-5,CSPI,Ia,0.986,0,0,0.009,0.062,-0.001369,8.59,8.73,8.97,N/A,-1.0,-1.0,none,SN2008cf,0.0459682,0.0468269,1.092,0.035,17.233,0.029,-1.1,0.0577,0.0058,5.69E-5,CSPI,Ia,0.986,0,0,0.009,0.062,0.0,8.59,8.73,8.97,N/A,-1.0,-1.0,none,SN2008cf,0.0459682,0.0468269,1.092,0.035,17.923,0.065,4.0,0.0577,0.0058,5.73E-6,CSPI,Ia,0.986,0,0,0.009,0.062,0.0,8.59,8.73,8.97,N/A,-1.0,-1.0,none,SN2008cf,0.0459682,0.0468269,1.092,0.035,18.188,0.059,6.4,0.0577,0.0058,2.063E-4,CSPI,Ia,0.986,0,0,0.009,0.062,0.0,8.59,8.73,8.97,N/A,-1.0,-1.0,none,SN2008cf,0.0459682,0.0468269,1.092,0.035,18.025,0.108,6.6,0.0577,0.0058,-1.118E-5,CSPI,Ia,0.986,0,0,0.009,0.062,0.0,8.59,8.73,8.97,N/A,-1.0,-1.0,none,SN2008cf,0.0459682,0.0468269,1.092,0.035,18.055,0.043,6.1,0.0577,0.0058,9.919E-5,CSPI,Ia,0.986,0,0,0.009,0.062,0.0,8.59,8.73,8.97,N/A,-1.0,-1.0,none
SN2008ff,0.0191933,0.0186725,1.083,0.009,15.791,0.034,21.0,0.0436,0.0044,-1.25E-4,CSPI,Ia,0.981,0,0,0.177,0.017,0.0,10.8,10.8,10.8,N/A,-1.0,-1.0,none,SN2008ff,0.0191933,0.0186725,1.083,0.009,15.401,0.015,19.5,0.0436,0.0044,-3.539E-5,CSPI,Ia,0.981,0,0,0.177,0.017,2.25E-4,10.8,10.8,10.8,N/A,-1.0,-1.0,none,SN2008ff,0.0191933,0.0186725,1.083,0.009,15.309,0.011,19.2,0.0436,0.0044,-9.119E-6,CSPI,Ia,0.981,0,0,0.177,0.017,0.0,10.8,10.8,10.8,N/A,-1.0,-1.0,none,SN2008ff,0.0191933,0.0186725,1.083,0.009,15.224,0.009,18.1,0.0436,0.0044,-4.202E-5,CSPI,Ia,0.981,0,0,0.177,0.017,-8.1E-5,10.8,10.8,10.8,N/A,-1.0,-1.0,none,SN2008ff,0.0191933,0.0186725,1.083,0.009,15.312,0.008,17.6,0.0436,0.0044,1.256E-5,CSPI,Ia,0.981,0,0,0.177,0.017,0.0,10.8,10.8,10.8,N/A,-1.0,-1.0,none,SN2008ff,0.0191933,0.0186725,1.083,0.009,15.97,0.021,22.7,0.0436,0.0044,5.434E-6,CSPI,Ia,0.981,0,0,0.177,0.017,0.0,10.8,10.8,10.8,N/A,-1.0,-1.0,none,SN2008ff,0.0191933,0.0186725,1.083,0.009,16.034,0.019,25.2,0.0436,0.0044,5.615E-5,CSPI,Ia,0.981,0,0,0.177,0.017,0.0,10.8,10.8,10.8,N/A,-1.0,-1.0,none,SN2008ff,0.0191933,0.0186725,1.083,0.009,15.961,0.031,25.4,0.0436,0.0044,2.318E-5,CSPI,Ia,0.981,0,0,0.177,0.017,0.0,10.8,10.8,10.8,N/A,-1.0,-1.0,none,SN2008ff,0.0191933,0.0186725,1.083,0.009,16.234,0.016,24.9,0.0436,0.0044,1.755E-5,CSPI,Ia,0.981,0,0,0.177,0.017,0.0,10.8,10.8,10.8,N/A,-1.0,-1.0,none
