sn,zhel,zcmb,st,est,Mmax,eMmax,t0,EBVmw,eEBVmw,covMs,sample,subtype,quality,cosmo,phys,BV,eBV,covBV_M,ml,m,mu,host,dist,edist,caltype
LSQ15bv,0.0689,0.0701168,0.955,0.01,18.871,0.081,10.0,0.0443,0.0044,-4.15e-05,CSPII,Ia,0.985,1,0,-0.003,0.017,0.0,10.39,10.56,10.77,N/A,-1.0,-1.0,none
PS1-13eao,0.0377533,0.037362,0.893,0.047,17.84,0.056,2.5,0.0107,0.0011,-0.001398,CSPII,Ia,0.0,1,0,1.509,0.1,0.0,10.56,10.73,11.04,N/A,-1.0,-1.0,none
PS1-14ra,0.0280833,0.0287982,0.778,0.006,16.949,0.021,4.0,0.023,0.0023,-5.302e-05,CSPII,Ia,0.984,1,1,0.052,0.006,0.0,10.35,10.65,10.72,N/A,-1.0,-1.0,none
PS1-14rx,0.0669536,0.0680019,0.848,0.018,18.857,0.064,-3.7,0.0266,0.0027,4.962e-05,CSPII,Ia,0.981,1,0,-0.022,0.028,0.0,9.77,9.89,10.06,N/A,-1.0,-1.0,none
PS1-14xw,0.0245,0.0245957,1.036,0.01,16.505,0.023,4.5,0.0656,0.0066,-9.417e-06,CSPII,Ia,0.975,0,0,0.018,0.006,0.0,11.11,11.24,11.71,N/A,-1.0,-1.0,none
PS15sv,0.033277,0.0335844,1.113,0.014,17.189,0.033,2.6,0.0782,0.0078,2.929e-05,CSPII,Ia-91T,0.977,1,1,0.013,0.013,0.0,8.2,8.31,8.56,N/A,-1.0,-1.0,none
PTF11pbp,0.0289033,0.0276702,1.157,0.007,16.872,0.027,0.3,0.0507,0.0051,1.341e-05,CSPII,Ia,0.984,1,1,0.051,0.007,0.0,10.73,10.88,10.97,N/A,-1.0,-1.0,none
PTF11ppn,0.0672534,0.0661869,0.66,0.038,18.58,0.126,9.8,0.132,0.0132,-0.001321,CSPII,Ia-91bg,0.154,1,0,0.245,0.164,0.0,10.96,11.02,11.06,N/A,-1.0,-1.0,none
PTF11pra,0.0175433,0.0167242,0.442,0.017,16.604,0.053,-0.3,0.0243,0.0024,-6.913e-06,CSPII,Ia,0.981,0,0,0.935,0.061,0.0,10.57,10.68,10.75,N/A,-1.0,-1.0,none
PTF11qnr,0.0162167,0.0149985,0.807,0.008,15.767,0.029,2.9,0.0556,0.0056,-4.275e-05,CSPII,Ia,0.979,0,1,0.255,0.009,0.0,10.38,10.65,10.7,N/A,-1.0,-1.0,none
PTF13anh,0.0614575,0.0624543,0.944,0.007,18.585,0.178,-6.1,0.0224,0.0022,5.84e-05,CSPII,Ia,0.979,1,0,-0.172,0.018,0.0,7.29,7.48,7.66,N/A,-1.0,-1.0,none
PTF13duj,0.01694,0.015867,1.158,0.013,15.904,0.091,15.8,0.0665,0.0067,0.000235,CSPII,Ia,0.965,0,1,0.052,0.011,0.0,10.61,10.73,10.82,N/A,-1.0,-1.0,none
PTF13dwl,0.0874395,0.0863561,1.114,0.023,19.691,0.128,11.8,0.0613,0.0061,0.0004368,CSPII,Ia,0.987,1,0,0.017,0.011,0.0,8.42,8.74,8.98,N/A,-1.0,-1.0,none
PTF13dym,0.04213,0.0409061,0.517,0.024,17.269,0.143,0.6,0.0379,0.0038,-0.0004716,CSPII,Ia-91bg,0.0,1,0,0.097,0.049,0.0,9.25,9.45,9.88,N/A,-1.0,-1.0,none
PTF13dyt,0.1099239,0.109862,0.942,0.065,18.021,0.119,2.5,0.0458,0.0046,0.0004634,CSPII,Ia-pec,,0,0,-0.253,0.09,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
PTF13ebh,0.01326,0.012484,0.632,0.004,15.196,0.024,-9.9,0.0668,0.0067,-3.104e-06,CSPII,Ia,0.975,0,1,0.117,0.009,0.0,10.8,10.86,11.02,N/A,-1.0,-1.0,none
PTF13efe,0.0749481,0.0758465,1.159,0.011,18.988,0.031,-0.3,0.0213,0.0021,3.296e-05,CSPII,Ia,0.987,1,0,-0.022,0.012,0.0,11.5,11.5,11.5,N/A,-1.0,-1.0,none
PTF13ez,0.0434699,0.0445375,0.896,0.012,17.796,0.03,2.5,0.0429,0.0043,-2.499e-06,CSPII,Ia,0.982,1,0,0.165,0.031,0.0,9.52,9.71,9.84,N/A,-1.0,-1.0,none
PTF14aje,0.0276708,0.0282271,0.685,0.006,17.348,0.026,0.2,0.1524,0.0152,-3.373e-05,CSPII,Ia,0.978,1,0,0.582,0.014,0.0,10.64,10.78,10.84,N/A,-1.0,-1.0,none
PTF14gnl,0.05369,0.0525349,1.02,0.006,18.157,0.04,-7.7,0.0268,0.0027,9.65e-06,CSPII,Ia,0.984,1,0,-0.06,0.009,0.0,9.86,10.06,10.5,N/A,-1.0,-1.0,none
PTF14uo,0.0912368,0.0922406,1.123,0.016,19.47,0.156,11.0,0.0161,0.0016,0.0002518,CSPII,Ia,0.987,1,0,-0.06,0.009,0.0,8.86,9.0,9.48,N/A,-1.0,-1.0,none
PTF14w,0.0188933,0.0200839,0.743,0.004,16.43,0.019,0.5,0.0205,0.0021,-1.121e-05,CSPII,Ia,0.975,0,1,0.05,0.005,0.0,8.96,9.14,9.3,N/A,-1.0,-1.0,none
PTF14yy,0.0429703,0.0440905,0.837,0.01,18.235,0.032,-2.5,0.0198,0.002,-3.16e-06,CSPII,Ia,0.986,1,0,0.252,0.015,0.0,9.25,9.41,9.52,N/A,-1.0,-1.0,none
SN2004ef,0.0309667,0.02977,0.84,0.003,17.21,0.077,9.5,0.0458,0.0046,-1.262e-05,CSPI,Ia,0.981,0,0,0.119,0.006,0.0,10.63,10.74,10.8,N/A,-1.0,-1.0,none
SN2004eo,0.01569,0.0147367,0.867,0.005,15.569,0.018,-4.7,0.093,0.0093,3.372e-06,CSPI,Ia,0.979,0,0,0.023,0.009,0.0,11.03,11.16,11.35,N/A,-1.0,-1.0,none
SN2004ey,0.0157767,0.0146267,1.008,0.003,15.56,0.012,1.8,0.1197,0.012,2.537e-06,CSPI,Ia,0.973,0,0,-0.054,0.004,0.0,9.76,10.06,10.41,N/A,-1.0,-1.0,none
SN2004gs,0.0266267,0.0282767,0.707,0.003,17.148,0.052,9.4,0.0257,0.0026,-9.907e-06,CSPI,Ia,0.982,0,0,0.205,0.006,0.0,10.57,10.63,10.7,N/A,-1.0,-1.0,none
SN2004gu,0.0458267,0.0468967,1.153,0.011,18.058,0.046,17.0,0.0223,0.0022,0.0001237,CSPI,Ia-06gz,0.986,0,0,0.149,0.014,0.0,9.74,10.02,10.19,N/A,-1.0,-1.0,none
SN2005A,0.0191267,0.01834,0.963,0.007,16.264,0.083,10.0,0.0259,0.0026,-5.242e-05,CSPI,Ia,0.976,0,0,0.978,0.016,0.0,11.07,11.19,11.26,N/A,-1.0,-1.0,none
SN2005M,0.0219967,0.02558,1.205,0.004,16.657,0.014,-2.3,0.0273,0.0027,1.527e-05,CSPI,Ia-91T,0.984,0,0,0.018,0.004,0.0,8.38,8.8,8.92,N/A,-1.0,-1.0,none
SN2005ag,0.07937,0.08008,1.145,0.009,19.28,0.078,9.8,0.0331,0.0033,8.159e-05,CSPI,Ia,0.982,0,0,-0.036,0.008,0.0,10.84,10.9,10.95,N/A,-1.0,-1.0,none
SN2005al,0.0123933,0.0132867,0.868,0.004,15.585,0.055,7.6,0.0483,0.0048,2.219e-06,CSPI,Ia,0.909,0,0,-0.058,0.008,0.0,10.4,10.49,10.63,N/A,-1.0,-1.0,none
SN2005am,0.0078933,0.0089667,0.765,0.004,14.015,0.022,21.5,0.0433,0.0043,8.879e-06,CSPI,Ia,0.934,0,0,0.065,0.008,0.0,10.68,10.83,11.26,N/A,-1.0,-1.0,none
SN2005el,0.0149,0.0148833,0.864,0.003,15.569,0.009,11.2,0.0976,0.0098,6.035e-06,CSPI,Ia,0.973,0,0,-0.08,0.012,0.0,10.7,10.84,11.24,N/A,-1.0,-1.0,none
SN2005eq,0.0289567,0.02835,1.136,0.009,16.954,0.015,3.9,0.0629,0.0063,6.143e-05,CSPI,Ia-91T,0.984,0,0,0.055,0.01,0.0,10.44,10.56,10.65,N/A,-1.0,-1.0,none
SN2005hc,0.0459067,0.0444967,1.141,0.007,18.01,0.012,-1.0,0.028,0.0028,3.819e-05,CSPI,Ia,0.98,0,0,0.013,0.007,0.0,10.52,10.6,10.65,N/A,-1.0,-1.0,none
SN2005hj,0.0579667,0.05695,1.151,0.019,18.395,0.033,2.7,0.0329,0.0033,0.0001921,CSPI,Ia,0.984,0,0,0.08,0.016,0.0,9.22,9.32,9.38,N/A,-1.0,-1.0,none
SN2005iq,0.03402,0.03293,0.882,0.006,17.401,0.018,2.1,0.0185,0.0019,-5.018e-07,CSPI,Ia,0.965,0,0,-0.031,0.011,0.0,10.47,10.54,10.6,N/A,-1.0,-1.0,none
SN2005kc,0.01511,0.01389,0.933,0.005,15.513,0.016,-4.9,0.1137,0.0114,-1.145e-05,CSPI,Ia,0.978,0,0,0.234,0.011,0.0,10.6,11.06,11.5,N/A,-1.0,-1.0,none
SN2005ke,0.0048767,0.0044833,0.436,0.003,14.029,0.012,19.8,0.02,0.002,1.014e-05,CSPI,Ia-91bg,0.953,0,0,0.662,0.012,0.0,10.29,10.43,10.61,N/A,-1.0,-1.0,none
SN2005ki,0.0191933,0.02037,0.836,0.004,16.231,0.011,-4.7,0.0267,0.0027,1.129e-06,CSPI,Ia,0.982,0,0,-0.019,0.007,0.0,10.62,10.8,10.86,N/A,-1.0,-1.0,none
SN2005ku,0.0454067,0.0441833,0.973,0.035,17.933,0.162,6.0,0.0461,0.0046,-0.0003045,CSPI,Ia,0.986,0,0,0.1,0.078,0.0,9.96,10.04,10.1,N/A,-1.0,-1.0,none
SN2005lu,0.0319867,0.0312933,1.063,0.03,17.504,0.076,13.0,0.0218,0.0022,7.612e-05,CSPI,Ia,0.975,0,0,0.25,0.072,0.0,9.68,9.86,10.03,N/A,-1.0,-1.0,none
SN2005na,0.0263033,0.0268133,0.97,0.005,16.69,0.033,20.7,0.0681,0.0068,3.721e-05,CSPI,Ia,0.976,0,0,-0.015,0.009,0.0,10.9,10.97,11.05,N/A,-1.0,-1.0,none
SN2006D,0.00852,0.00964,0.839,0.003,14.684,0.022,23.4,0.0394,0.0039,1.02e-05,CSPI,Ia,0.972,0,0,0.099,0.006,0.0,9.54,9.76,9.85,N/A,-1.0,-1.0,none
SN2006X,0.0052367,0.00632,0.97,0.004,13.045,0.017,-5.1,0.0228,0.0023,7.031e-06,CSPI,Ia,0.557,0,0,1.213,0.012,0.0,9.06,9.33,9.43,N/A,-1.0,-1.0,none
SN2006ax,0.0167267,0.0179567,1.003,0.004,15.817,0.01,10.8,0.041,0.0041,5.124e-06,CSPI,Ia,0.981,0,0,-0.073,0.008,0.0,10.79,10.92,11.04,N/A,-1.0,-1.0,none
SN2006bd,0.0257067,0.0267967,0.395,0.01,17.676,0.057,-5.5,0.0231,0.0023,4.046e-05,CSPI,Ia-91bg,0.981,0,0,0.733,0.044,0.0,10.6,10.77,10.8,N/A,-1.0,-1.0,none
SN2006bh,0.01084,0.0104933,0.827,0.003,14.926,0.01,0.5,0.0228,0.0023,3.548e-06,CSPI,Ia,0.969,0,0,-0.01,0.006,0.0,10.31,10.43,10.49,N/A,-1.0,-1.0,none
SN2006br,0.0245733,0.0255233,0.954,0.032,17.231,0.095,12.9,0.0197,0.002,-2.797e-05,CSPI,Ia,0.982,0,0,0.837,0.097,0.0,10.87,10.97,11.36,N/A,-1.0,-1.0,none
SN2006ej,0.0204367,0.0193367,0.845,0.018,16.246,0.021,27.6,0.0296,0.003,3.198e-06,CSPI,Ia,0.971,0,0,0.028,0.06,0.0,10.48,10.63,10.7,N/A,-1.0,-1.0,none
SN2006eq,0.0494667,0.0483667,0.656,0.022,18.408,0.062,3.9,0.0416,0.0042,-0.0001157,CSPI,Ia,0.973,0,0,0.302,0.075,0.0,9.79,10.19,10.65,N/A,-1.0,-1.0,none
SN2006et,0.0221567,0.0216467,1.181,0.006,16.333,0.011,24.3,0.0165,0.0017,3.417e-05,CSPI,Ia,0.983,0,0,0.142,0.007,0.0,10.7,10.8,10.88,N/A,-1.0,-1.0,none
SN2006ev,0.0287133,0.0276,0.84,0.021,17.299,0.055,7.0,0.0759,0.0076,-4.222e-06,CSPI,Ia,0.924,0,0,0.179,0.069,0.0,10.65,10.75,10.91,N/A,-1.0,-1.0,none
SN2006gj,0.0283333,0.0269667,0.709,0.007,17.167,0.057,5.6,0.0705,0.007,-3.627e-05,CSPI,Ia,0.983,0,0,0.297,0.012,0.0,10.36,10.53,10.6,N/A,-1.0,-1.0,none
SN2006gt,0.04474,0.0436433,0.565,0.009,18.295,0.025,10.2,0.0323,0.0032,-9.333e-05,CSPI,Ia-91bg,0.982,0,0,0.257,0.016,0.0,9.87,9.93,9.94,N/A,-1.0,-1.0,none
SN2006hb,0.0153333,0.0153367,0.682,0.018,15.715,0.052,6.3,0.0236,0.0024,-2.377e-05,CSPI,Ia-86G,0.98,0,0,0.186,0.064,0.0,10.05,10.22,10.39,N/A,-1.0,-1.0,none
SN2006hx,0.0454633,0.0444033,0.98,0.012,17.987,0.056,-3.5,0.0256,0.0026,-0.000175,CSPI,Ia,0.981,0,0,0.113,0.035,0.0,10.12,10.31,10.44,N/A,-1.0,-1.0,none
SN2006is,0.0313333,0.03142,1.093,0.036,17.133,0.066,6.1,0.029,0.0029,0.0003195,CSPI,Ia,0.983,0,0,0.038,0.066,0.0,6.68,7.1,7.41,N/A,-1.0,-1.0,none
SN2006kf,0.0212867,0.0208,0.771,0.005,16.321,0.01,0.3,0.2097,0.021,-4.02e-06,CSPI,Ia,0.981,0,0,0.024,0.009,0.0,10.59,10.82,10.9,N/A,-1.0,-1.0,none
SN2006lu,0.0533667,0.0543967,1.003,0.019,18.49,0.073,17.7,0.0986,0.0099,-3.306e-06,CSPI,Ia,0.984,0,0,-0.019,0.066,0.0,10.22,10.29,10.37,N/A,-1.0,-1.0,none
SN2006mr,0.0058667,0.00551,0.333,0.004,14.031,0.038,-10.2,0.0179,0.0018,3.471e-05,CSPI,Ia-91bg,0.947,0,0,0.728,0.028,0.0,10.79,11.19,11.38,N/A,-1.0,-1.0,none
SN2006ob,0.0591967,0.0582567,0.739,0.009,18.594,0.068,12.7,0.0285,0.0029,-2.045e-05,CSPI,Ia,0.986,0,0,0.124,0.016,0.0,11.08,11.26,11.33,N/A,-1.0,-1.0,none
SN2006os,0.0327867,0.03208,0.941,0.02,17.326,0.017,6.5,0.1254,0.0125,2.755e-06,CSPI,Ia,0.982,0,0,0.318,0.065,0.0,10.66,10.81,10.87,N/A,-1.0,-1.0,none
SN2007A,0.0176333,0.0164633,1.05,0.02,15.896,0.015,-0.9,0.0631,0.0063,-6.108e-06,CSPI,Ia,0.98,0,0,0.202,0.01,0.0,10.57,10.57,10.57,N/A,-1.0,-1.0,none
SN2007N,0.01287,0.014,0.376,0.006,16.48,0.06,-3.4,0.0343,0.0034,2.294e-05,CSPI,Ia-91bg,0.976,0,0,0.953,0.024,0.0,10.1,10.19,10.57,N/A,-1.0,-1.0,none
SN2007S,0.01387,0.0150233,1.186,0.007,15.596,0.012,-7.0,0.0224,0.0022,3.072e-05,CSPI,Ia-91T,0.973,0,0,0.366,0.011,0.0,9.63,9.98,10.16,N/A,-1.0,-1.0,none
SN2007af,0.00546,0.00629,0.949,0.002,13.532,0.008,-7.4,0.0338,0.0034,1.725e-06,CSPI,Ia,0.927,0,0,0.065,0.007,0.0,9.69,9.82,9.87,N5584,-1.0,0.05,c
SN2007ai,0.03164,0.0319867,1.223,0.013,17.234,0.02,3.4,0.286,0.0286,7.201e-07,CSPI,Ia-91T,0.985,0,0,0.183,0.013,0.0,9.76,9.91,10.18,N/A,-1.0,-1.0,none
SN2007al,0.0121133,0.0132629,0.383,0.006,16.365,0.068,6.1,0.036,0.0036,6.201e-05,CSPI,Ia-91bg,0.971,0,0,0.693,0.026,0.0,9.33,9.47,9.91,N/A,-1.0,-1.0,none
SN2007as,0.01756,0.0178967,0.889,0.004,15.96,0.012,46.8,0.1229,0.0123,7.92e-06,CSPI,Ia,0.98,0,0,0.08,0.009,0.0,10.24,10.36,10.43,N/A,-1.0,-1.0,none
SN2007ax,0.0068567,0.0076367,0.353,0.01,15.222,0.032,-7.8,0.0446,0.0045,7.724e-05,CSPI,Ia-91bg,0.924,0,0,0.682,0.03,0.0,10.13,10.23,10.29,N/A,-1.0,-1.0,none
SN2007ba,0.0384867,0.0390533,0.568,0.008,17.719,0.021,24.5,0.0315,0.0032,-7.034e-06,CSPI,Ia-91bg,0.796,0,0,0.327,0.019,0.0,10.9,10.99,11.06,N/A,-1.0,-1.0,none
SN2007bc,0.0207567,0.02185,0.907,0.005,16.275,0.016,26.7,0.0186,0.0019,1.413e-05,CSPI,Ia,0.983,0,0,0.033,0.009,0.0,10.65,10.73,10.78,N/A,-1.0,-1.0,none
SN2007bd,0.0309967,0.0318267,0.917,0.006,17.178,0.019,20.9,0.0289,0.0029,5.354e-06,CSPI,Ia,0.984,0,0,-0.001,0.016,0.0,10.68,10.82,10.89,N/A,-1.0,-1.0,none
SN2007bm,0.0062067,0.00744,0.906,0.005,14.052,0.024,-3.3,0.0354,0.0035,-1.445e-05,CSPI,Ia,0.958,0,0,0.421,0.009,0.0,10.09,10.27,10.72,N/A,-1.0,-1.0,none
SN2007ca,0.0140567,0.01507,1.078,0.012,15.832,0.016,-5.4,0.057,0.0057,3.48e-05,CSPI,Ia,0.979,0,0,0.26,0.009,0.0,9.52,9.69,9.74,N/A,-1.0,-1.0,none
SN2007cg,0.0331733,0.0341676,1.07,0.049,17.355,0.073,21.6,0.0686,0.0069,0.0004453,CSPI,Ia,0.39,0,0,0.684,0.093,0.0,10.33,10.37,10.43,N/A,-1.0,-1.0,none
SN2007hj,0.0141033,0.0128818,0.633,0.005,15.636,0.053,14.5,0.0747,0.0075,-3.07e-05,CSPI,Ia,0.961,0,0,0.215,0.01,0.0,10.3,10.45,10.89,N/A,-1.0,-1.0,none
SN2007hx,0.07976,0.0788733,1.006,0.028,19.309,0.074,15.0,0.0299,0.003,3.659e-05,CSPI,Ia,0.985,0,0,0.214,0.074,0.0,10.45,10.55,10.62,N/A,-1.0,-1.0,none
SN2007jd,0.0725833,0.0719112,0.891,0.036,19.356,0.103,11.7,0.066,0.0066,-0.0005969,CSPI,Ia,0.942,0,0,0.098,0.081,0.0,9.93,10.13,10.18,N/A,-1.0,-1.0,none
SN2007jg,0.0371067,0.0365767,0.939,0.006,17.74,0.027,15.6,0.0904,0.009,4.058e-06,CSPI,Ia,0.974,0,0,0.028,0.01,0.0,7.95,8.1,8.22,N/A,-1.0,-1.0,none
SN2007jh,0.0407667,0.0402667,0.599,0.015,17.736,0.21,37.4,0.0902,0.009,-7.425e-05,CSPI,Ia-86G,0.981,0,0,0.272,0.026,0.0,10.89,10.99,11.04,N/A,-1.0,-1.0,none
SN2007le,0.0067167,0.0055233,1.02,0.004,13.881,0.01,-6.2,0.0287,0.0029,8.208e-06,CSPI,Ia,0.955,0,0,0.292,0.006,0.0,9.71,9.85,10.16,N/A,-1.0,-1.0,none
SN2007nq,0.045,0.0439033,0.769,0.006,17.755,0.054,26.7,0.0312,0.0031,8.872e-06,CSPI,Ia,0.952,0,0,0.056,0.011,0.0,11.15,11.21,11.28,N/A,-1.0,-1.0,none
SN2007on,0.00649,0.0061833,0.589,0.003,13.277,0.013,-8.3,0.0098,0.001,-9.233e-06,N/A,N/A,0.0,9,9,0.115,0.012,0.0,10.897,10.932,10.967,NGC1404,31.526,0.072,s
SN2007so,0.0296667,0.0289285,0.925,0.009,16.615,0.038,33.6,0.1161,0.0116,0.0001275,CSPI,Ia,,0,0,0.014,0.076,0.0,10.89,10.97,11.07,N/A,-1.0,-1.0,none
SN2007sr,0.0054733,0.0066557,0.989,0.017,13.234,0.049,10.1,0.0398,0.004,2.635e-06,CSPI,Ia,0.198,0,0,0.159,0.059,0.0,9.85,10.05,10.17,N4038,-1.0,0.1,c
SN2007st,0.0211667,0.0206508,0.863,0.022,15.995,0.063,13.7,0.0143,0.0014,6.777e-05,CSPI,Ia,0.951,0,0,0.149,0.083,0.0,10.85,10.95,11.4,N/A,-1.0,-1.0,none
SN2007ux,0.0308933,0.031996,0.628,0.006,17.523,0.024,1.7,0.0386,0.0039,-3.927e-05,CSPI,Ia-86G,0.981,0,0,0.21,0.01,0.0,10.23,10.3,10.34,N/A,-1.0,-1.0,none
SN2008C,0.01661,0.0170667,0.967,0.024,15.863,0.039,30.8,0.072,0.0072,-2.367e-05,CSPI,Ia,0.981,0,0,0.167,0.074,0.0,10.35,10.49,10.55,N/A,-1.0,-1.0,none
SN2008O,0.03883,0.039318,0.688,0.01,17.872,0.025,4.9,0.0763,0.0076,-8.809e-05,CSPI,Ia,0.986,0,0,0.313,0.016,0.0,11.12,11.33,11.59,N/A,-1.0,-1.0,none
SN2008R,0.0134933,0.0128867,0.632,0.006,15.46,0.057,5.7,0.0618,0.0062,-4.265e-05,CSPI,Ia,0.976,0,0,0.12,0.011,0.0,11.07,11.25,11.31,N/A,-1.0,-1.0,none
SN2008ar,0.02613,0.0272474,0.976,0.004,16.904,0.016,-1.5,0.0311,0.0031,-5.237e-06,CSPI,Ia,0.984,0,0,0.008,0.011,0.0,10.11,10.21,10.28,N/A,-1.0,-1.0,none
SN2008bc,0.0150767,0.0157067,1.057,0.005,15.643,0.009,-0.4,0.2251,0.0225,1.511e-05,CSPI,Ia,0.979,0,0,-0.028,0.006,0.0,9.95,10.1,10.23,N/A,-1.0,-1.0,none
SN2008bd,0.0300833,0.0312803,0.66,0.038,17.641,0.06,23.1,0.0751,0.0075,-0.001631,CSPI,Ia-91bg,,0,0,0.339,0.067,0.0,10.99,11.07,11.13,N/A,-1.0,-1.0,none
SN2008bf,0.0234837,0.0245538,1.019,0.004,16.584,0.01,-3.5,0.0296,0.003,4.949e-06,CSPI,Ia,0.982,0,0,-0.046,0.006,0.0,11.4,11.4,11.4,N/A,-1.0,-1.0,none
SN2008bi,0.0134367,0.0143882,0.512,0.022,16.261,0.047,14.5,0.037,0.0037,-2.196e-05,CSPI,Ia-91bg,0.972,0,0,0.591,0.123,0.0,10.27,10.38,10.48,N/A,-1.0,-1.0,none
SN2008bq,0.0339767,0.0344433,1.153,0.009,17.237,0.058,7.6,0.0774,0.0077,5.798e-05,CSPI,Ia,0.983,0,0,0.04,0.009,0.0,10.74,10.82,10.91,N/A,-1.0,-1.0,none
SN2008bt,0.0153533,0.0165796,0.498,0.008,16.472,0.044,19.7,0.0445,0.0044,0.0001291,CSPI,Ia-91bg,0.979,0,0,0.508,0.013,0.0,10.7,10.85,10.91,N/A,-1.0,-1.0,none
SN2008bz,0.0602367,0.0613265,0.948,0.023,18.787,0.045,33.0,0.0226,0.0023,-5.104e-05,CSPI,Ia,0.957,0,0,-0.044,0.064,0.0,10.44,10.5,10.56,N/A,-1.0,-1.0,none
SN2008cc,0.0103867,0.0101222,0.813,0.018,14.535,0.019,18.8,0.0355,0.0035,1.588e-05,CSPI,Ia,0.965,0,0,0.158,0.065,0.0,10.4,10.48,10.64,N/A,-1.0,-1.0,none
SN2008cf,0.0459682,0.0468269,1.092,0.035,18.188,0.059,6.4,0.0577,0.0058,0.0002063,CSPI,Ia,0.986,0,0,0.009,0.062,0.0,8.59,8.73,8.97,N/A,-1.0,-1.0,none
SN2008ff,0.0191933,0.0186725,1.083,0.009,16.034,0.019,25.2,0.0436,0.0044,5.615e-05,CSPI,Ia,0.981,0,0,0.177,0.017,0.0,10.8,10.8,10.8,N/A,-1.0,-1.0,none
SN2008fl,0.0199,0.0194172,0.883,0.017,16.045,0.05,14.5,0.1569,0.0157,2.754e-06,CSPI,Ia,0.982,0,0,0.056,0.059,0.0,10.87,10.94,11.01,N/A,-1.0,-1.0,none
SN2008fp,0.00566,0.0062867,1.108,0.008,13.574,0.049,5.2,0.1686,0.0169,2.448e-05,CSPI,Ia,0.944,0,0,0.479,0.007,0.0,10.15,10.2,10.63,N/A,-1.0,-1.0,none
SN2008fr,0.0389733,0.0379062,1.035,0.023,17.7,0.052,10.3,0.0395,0.004,2.016e-05,CSPI,Ia,0.981,0,0,-0.014,0.069,0.0,7.58,7.73,7.92,N/A,-1.0,-1.0,none
SN2008fu,0.05237,0.0518336,0.822,0.024,18.284,0.064,16.2,0.018,0.0018,1.322e-05,CSPI,Ia,0.986,0,0,-0.021,0.087,0.0,10.66,10.72,10.8,N/A,-1.0,-1.0,none
SN2008fw,0.0085433,0.0095066,1.117,0.023,14.625,0.023,31.7,0.1123,0.0112,8.069e-05,CSPI,Ia-91T,0.971,0,0,0.076,0.065,0.0,10.31,10.49,10.61,N/A,-1.0,-1.0,none
SN2008gg,0.0319933,0.0310658,1.054,0.025,17.195,0.024,19.1,0.0195,0.002,5.928e-05,CSPI,Ia,0.984,0,0,0.149,0.063,0.0,10.63,10.73,10.82,N/A,-1.0,-1.0,none
SN2008gl,0.0339933,0.0329459,0.867,0.005,17.579,0.015,3.6,0.0244,0.0024,1.065e-07,CSPI,Ia,0.977,0,0,0.028,0.008,0.0,10.81,10.86,10.92,N/A,-1.0,-1.0,none
SN2008go,0.0623667,0.0613133,0.939,0.018,18.727,0.036,3.1,0.032,0.0032,-0.0001828,CSPI,Ia,0.986,0,0,0.04,0.01,0.0,10.89,10.94,11.0,N/A,-1.0,-1.0,none
SN2008gp,0.03339,0.0328233,0.979,0.004,17.159,0.016,-4.9,0.1042,0.0104,5.378e-06,CSPI,Ia,0.985,0,0,-0.031,0.011,0.0,10.64,10.73,10.79,N/A,-1.0,-1.0,none
SN2008hj,0.0378667,0.0367224,1.008,0.005,17.658,0.014,9.3,0.0303,0.003,-3.79e-06,CSPI,Ia,0.983,0,0,-0.008,0.007,0.0,10.2,10.4,10.69,N/A,-1.0,-1.0,none
SN2008hu,0.0496656,0.050526,0.827,0.023,18.322,0.066,10.5,0.0921,0.0092,-2.617e-05,CSPI,Ia,0.985,0,0,0.021,0.07,0.0,10.84,10.99,11.07,N/A,-1.0,-1.0,none
SN2008hv,0.01254,0.01358,0.867,0.004,15.428,0.015,-8.2,0.0279,0.0028,4.835e-06,CSPI,Ia,0.973,0,0,-0.047,0.011,0.0,10.29,10.55,10.67,N/A,-1.0,-1.0,none
SN2008ia,0.0219833,0.02254,0.834,0.006,16.443,0.02,2.6,0.1954,0.0195,1.569e-05,CSPI,Ia,0.983,0,0,-0.035,0.016,0.0,10.54,10.77,11.23,N/A,-1.0,-1.0,none
SN2009D,0.02499,0.024654,1.159,0.007,16.54,0.053,2.2,0.0441,0.0044,2.689e-05,CSPI,Ia,0.984,0,0,-0.021,0.006,0.0,10.35,10.43,10.5,N/A,-1.0,-1.0,none
SN2009F,0.0129467,0.01291,0.386,0.007,16.101,0.074,0.6,0.0895,0.0089,5.888e-05,CSPI,Ia-91bg,0.97,0,0,0.551,0.025,0.0,10.61,10.79,11.22,N/A,-1.0,-1.0,none
SN2009I,0.02615,0.0254309,1.089,0.03,17.049,0.023,-1.0,0.0272,0.0027,0.0001219,CSPI,Ia,0.969,0,0,0.651,0.017,0.0,10.53,10.74,10.88,N/A,-1.0,-1.0,none
SN2009P,0.0250867,0.0263202,1.08,0.042,17.105,0.081,4.7,0.0415,0.0042,0.0004023,CSPI,Ia,0.982,0,0,0.406,0.021,0.0,9.77,9.87,9.95,N/A,-1.0,-1.0,none
SN2009Y,0.0093467,0.0101034,0.993,0.005,14.516,0.015,0.6,0.0873,0.0087,7.287e-07,CSPI,Ia,0.97,0,0,0.148,0.01,0.0,10.66,10.76,10.95,N/A,-1.0,-1.0,none
