     name      zhel      zcmb f    st   est   Mmax  eMmax    t0  EBVmw eEBVmw  covMs     dist
SN2009cz   0.0211233 0.0219786 g 1.173 0.011 15.641 0.007  -6.1 0.0221 0.0022  6.057e-06    Ho
SN2009cz   0.0211233 0.0219786 i 1.173 0.011 16.324 0.016  -3.0 0.0221 0.0022  3.758e-05    Ho
SN2009cz   0.0211233 0.0219786 r 1.173 0.011 15.741 0.009  -8.3 0.0221 0.0022  2.551e-05    Ho
SN2009cz   0.0211233 0.0219786 u 1.173 0.011 16.119 0.013  -4.2 0.0221 0.0022 -9.181e-06    Ho
SN2009ds   0.0192467 0.0204662 B 1.121 0.015 15.482 0.009  -8.7 0.0332 0.0033  4.033e-06    Ho
SN2009ds   0.0192467 0.0204662 H 1.121 0.015 16.293 0.027  -2.2 0.0332 0.0033  7.005e-05    Ho
SN2009ds   0.0192467 0.0204662 J 1.121 0.015 15.925 0.020   5.4 0.0332 0.0033  9.430e-05    Ho
SN2009ds   0.0192467 0.0204662 J 1.121 0.015 15.925 0.020  -1.6 0.0332 0.0033  9.430e-05    Ho
SN2009ds   0.0192467 0.0204662 V 1.121 0.015 15.375 0.009 -10.0 0.0332 0.0033  5.296e-05    Ho
SN2009ds   0.0192467 0.0204662 Y 1.121 0.015 16.333 0.072   5.2 0.0332 0.0033  1.677e-04    Ho
SN2009ds   0.0192467 0.0204662 Y 1.121 0.015 16.333 0.072  -1.8 0.0332 0.0033  1.677e-04    Ho
SN2009ds   0.0192467 0.0204662 g 1.121 0.015 15.414 0.009  -9.0 0.0332 0.0033  3.663e-06    Ho
SN2009ds   0.0192467 0.0204662 i 1.121 0.015 16.022 0.019  -5.6 0.0332 0.0033  2.506e-05    Ho
SN2009ds   0.0192467 0.0204662 r 1.121 0.015 15.430 0.012 -10.7 0.0332 0.0033  1.492e-05    Ho
SN2009ds   0.0192467 0.0204662 u 1.121 0.015 15.923 0.013  -7.1 0.0332 0.0033  2.229e-05    Ho
SN2009ig     0.0088000 0.0080401 B 1.061 0.014 13.454 0.007  -1.7 0.0269 0.0027  2.053e-05 Ceph
SN2009ig     0.0088000 0.0080401 H 1.061 0.014 14.230 0.053  43.5 0.0269 0.0027  6.556e-05 Ceph
SN2009ig     0.0088000 0.0080401 J 1.061 0.014 13.956 0.074  43.9 0.0269 0.0027 -1.214e-05 Ceph
SN2009ig     0.0088000 0.0080401 V 1.061 0.014 13.351 0.006  -3.1 0.0269 0.0027 -4.674e-05 Ceph
SN2009ig     0.0088000 0.0080401 i 1.061 0.014 14.136 0.009   1.6 0.0269 0.0027 -1.521e-05 Ceph
SN2009ig     0.0088000 0.0080401 r 1.061 0.014 13.478 0.006  -2.5 0.0269 0.0027  2.450e-05 Ceph
SN2009ig     0.0088000 0.0080401 u 1.061 0.014 13.763 0.079  10.8 0.0269 0.0027 -5.788e-05 Ceph
SN2009le   0.0177733 0.0170270 B 1.087 0.011 15.346 0.006 -10.1 0.0143 0.0014  9.491e-06    Ho
SN2009le   0.0177733 0.0170270 J 1.087 0.011 16.017 0.026  -7.4 0.0143 0.0014  5.268e-05    Ho
SN2009le   0.0177733 0.0170270 V 1.087 0.011 15.224 0.006 -11.4 0.0143 0.0014 -1.319e-05    Ho
SN2009le   0.0177733 0.0170270 g 1.087 0.011 15.269 0.007 -10.4 0.0143 0.0014 -5.609e-07    Ho
SN2009le   0.0177733 0.0170270 i 1.087 0.011 15.868 0.013  -6.9 0.0143 0.0014  7.315e-06    Ho
SN2009le   0.0177733 0.0170270 r 1.087 0.011 15.280 0.008 -12.0 0.0143 0.0014 -7.997e-06    Ho
SN2009le   0.0177733 0.0170270 u 1.087 0.011 15.800 0.009  -8.5 0.0143 0.0014  3.440e-05    Ho
SN2011by   0.0028430 0.0034050 B 0.967 0.003 12.855 0.007 -12.7 0.0119 0.0012  7.513e-06 Ceph
SN2011by   0.0028430 0.0034050 H 0.967 0.003 13.489 0.015  -7.4 0.0119 0.0012  2.728e-06 Ceph
SN2011by   0.0028430 0.0034050 J 0.967 0.003 13.276 0.020  -7.7 0.0119 0.0012  5.246e-06 Ceph
SN2011by   0.0028430 0.0034050 K 0.967 0.003 13.575 0.074  -9.1 0.0119 0.0012  3.281e-07 Ceph
SN2011by   0.0028430 0.0034050 V 0.967 0.003 12.861 0.006 -13.9 0.0119 0.0012  1.036e-05 Ceph
SN2011by   0.0028430 0.0034050 i 0.967 0.003 13.409 0.008  -9.4 0.0119 0.0012  3.441e-06 Ceph
SN2011by   0.0028430 0.0034050 r 0.967 0.003 12.863 0.006 -14.1 0.0119 0.0012  3.553e-06 Ceph
SN2011fe   0.0008030 0.0012072 B 0.972 0.002 10.007 0.007 -15.4 0.0077 0.0008  4.221e-06 Ceph,TRGB
SN2011fe   0.0008030 0.0012072 H 0.972 0.002 10.756 0.006 -10.5 0.0077 0.0008  5.409e-06 Ceph,TRGB
SN2011fe   0.0008030 0.0012072 J 0.972 0.002 10.492 0.009 -10.8 0.0077 0.0008  5.435e-06 Ceph,TRGB
SN2011fe   0.0008030 0.0012072 K 0.972 0.002 10.665 0.018 -12.1 0.0077 0.0008  1.702e-06 Ceph,TRGB
SN2011fe   0.0008030 0.0012072 V 0.972 0.002  9.997 0.004 -16.6 0.0077 0.0008  3.369e-06 Ceph,TRGB
SN2011fe   0.0008030 0.0012072 i 0.972 0.002 10.588 0.009 -12.0 0.0077 0.0008  1.231e-06 Ceph,TRGB
SN2011fe   0.0008030 0.0012072 r 0.972 0.002 10.013 0.006 -16.8 0.0077 0.0008  2.339e-06 Ceph,TRGB
SN2011iv   0.0064900 0.0061827 B 0.701 0.007 12.463 0.008  -3.4 0.0098 0.0010  1.166e-05    Ho
SN2011iv   0.0064900 0.0061827 g 0.701 0.007 12.407 0.009  -3.5 0.0098 0.0010  9.674e-06    Ho
SN2011iv   0.0064900 0.0061827 i 0.701 0.007 12.825 0.014  -1.5 0.0098 0.0010 -1.565e-05    Ho
SN2011iv   0.0064900 0.0061827 H 0.701 0.007 12.788 0.033   1.2 0.0098 0.0010 -3.699e-05    Ho
SN2011iv   0.0064900 0.0061827 r 0.701 0.007 12.463 0.009  -4.8 0.0098 0.0010  1.390e-05    Ho
SN2011iv   0.0064900 0.0061827 u 0.701 0.007 12.908 0.009  -1.8 0.0098 0.0010 -1.586e-06    Ho
SN2011iv   0.0064900 0.0061827 V 0.701 0.007 12.433 0.007  -4.5 0.0098 0.0010  1.473e-05    Ho
SN2011iv   0.0064900 0.0061827 Y 0.701 0.007 12.756 0.032  -0.1 0.0098 0.0010 -4.758e-05    Ho
SN2011iv   0.0064900 0.0061827 J 0.701 0.007 12.658 0.025   0.1 0.0098 0.0010 -3.169e-05    Ho
SN2011iy   0.0042633 0.0053357 B 1.033 0.005 12.158 0.010  15.4 0.0529 0.0053 -4.239e-06    Ho
SN2011iy   0.0042633 0.0053357 H 1.033 0.005 12.697 0.021  19.8 0.0529 0.0053  5.433e-06    Ho
SN2011iy   0.0042633 0.0053357 J 1.033 0.005 12.555 0.038  20.0 0.0529 0.0053  3.221e-06    Ho
SN2011iy   0.0042633 0.0053357 V 1.033 0.005 11.914 0.006  14.2 0.0529 0.0053 -1.284e-05    Ho
SN2011iy   0.0042633 0.0053357 Y 1.033 0.005 12.570 0.024  20.1 0.0529 0.0053  1.616e-05    Ho
SN2011iy   0.0042633 0.0053357 g 1.033 0.005 11.992 0.008  15.2 0.0529 0.0053  1.158e-07    Ho
SN2011iy   0.0042633 0.0053357 i 1.033 0.005 12.581 0.016  18.8 0.0529 0.0053 -3.563e-06    Ho
SN2011iy   0.0042633 0.0053357 r 1.033 0.005 11.933 0.006  13.8 0.0529 0.0053  4.362e-06    Ho
SN2011iy   0.0042633 0.0053357 u 1.033 0.005 12.844 0.017  17.0 0.0529 0.0053 -2.592e-05    Ho
SN2011jh   0.0077833 0.0089154 B 0.789 0.005 15.089 0.006  -8.5 0.0322 0.0032  1.191e-05    Ho
SN2011jh   0.0077833 0.0089154 H 0.789 0.005 14.474 0.019   1.3 0.0322 0.0032  1.634e-06    Ho
SN2011jh   0.0077833 0.0089154 J 0.789 0.005 14.380 0.015   0.2 0.0322 0.0032  5.851e-06    Ho
SN2011jh   0.0077833 0.0089154 V 0.789 0.005 14.722 0.005  -9.8 0.0322 0.0032  8.768e-06    Ho
SN2011jh   0.0077833 0.0089154 Y 0.789 0.005 14.518 0.022   0.7 0.0322 0.0032 -6.513e-06    Ho
SN2011jh   0.0077833 0.0089154 g 0.789 0.005 14.902 0.005  -8.6 0.0322 0.0032  8.152e-06    Ho
SN2011jh   0.0077833 0.0089154 i 0.789 0.005 14.914 0.009  -6.1 0.0322 0.0032  9.920e-06    Ho
SN2011jh   0.0077833 0.0089154 r 0.789 0.005 14.566 0.006  -9.7 0.0322 0.0032  7.882e-06    Ho
SN2011jh   0.0077833 0.0089154 u 0.789 0.005 16.025 0.008  -6.9 0.0322 0.0032  9.592e-06    Ho
SN2011jn   0.0474433 0.0485384 B 0.644 0.020 17.953 0.069   5.2 0.0593 0.0059 -5.090e-05    Ho
SN2011jn   0.0474433 0.0485384 J 0.644 0.020 17.935 0.120   7.9 0.0593 0.0059 -2.970e-04    Ho
SN2011jn   0.0474433 0.0485384 V 0.644 0.020 17.816 0.047   4.0 0.0593 0.0059 -1.001e-05    Ho
SN2011jn   0.0474433 0.0485384 Y 0.644 0.020 18.081 0.081   7.6 0.0593 0.0059 -1.294e-04    Ho
SN2011jn   0.0474433 0.0485384 g 0.644 0.020 17.811 0.043   5.1 0.0593 0.0059 -3.338e-05    Ho
SN2011jn   0.0474433 0.0485384 i 0.644 0.020 18.361 0.066   6.7 0.0593 0.0059 -5.186e-05    Ho
SN2011jn   0.0474433 0.0485384 r 0.644 0.020 17.965 0.036   3.5 0.0593 0.0059 -5.141e-05    Ho
SN2011jn   0.0474433 0.0485384 u 0.644 0.020 18.501 0.101   6.8 0.0593 0.0059 -1.027e-04    Ho
SN2011jt   0.0277800 0.0284695 B 0.955 0.027 16.646 0.068   5.6 0.0386 0.0039 -1.555e-04    Ho
SN2011jt   0.0277800 0.0284695 V 0.955 0.027 16.497 0.050   4.4 0.0386 0.0039 -1.455e-04    Ho
SN2011jt   0.0277800 0.0284695 g 0.955 0.027 16.550 0.044   7.3 0.0386 0.0039 -1.480e-04    Ho
SN2011jt   0.0277800 0.0284695 i 0.955 0.027 17.128 0.077   8.9 0.0386 0.0039 -1.724e-04    Ho
SN2011jt   0.0277800 0.0284695 r 0.955 0.027 16.540 0.025   9.2 0.0386 0.0039 -1.845e-04    Ho
SN2011jt   0.0277800 0.0284695 u 0.955 0.027 17.172 0.055  13.1 0.0386 0.0039 -2.118e-04    Ho
SN2012E    0.0202367 0.0194390 B 0.846 0.008 15.668 0.007  -1.5 0.0649 0.0065 -9.681e-07    Ho
SN2012E    0.0202367 0.0194390 V 0.846 0.008 15.657 0.006  -2.9 0.0649 0.0065  1.948e-05    Ho
SN2012E    0.0202367 0.0194390 g 0.846 0.008 15.625 0.006  -1.8 0.0649 0.0065  2.824e-06    Ho
SN2012E    0.0202367 0.0194390 i 0.846 0.008 16.225 0.012   1.2 0.0649 0.0065 -2.197e-05    Ho
SN2012E    0.0202367 0.0194390 r 0.846 0.008 15.692 0.007  -2.7 0.0649 0.0065 -6.310e-06    Ho
SN2012E    0.0202367 0.0194390 u 0.846 0.008 16.003 0.017   0.0 0.0649 0.0065 -1.271e-05    Ho
SN2012G    0.0258000 0.0268487 B 1.158 0.006 15.977 0.005  -0.3 0.0205 0.0021 -1.045e-05    Ho
SN2012G    0.0258000 0.0268487 V 1.158 0.006 16.020 0.004  -1.5 0.0205 0.0021  7.530e-06    Ho
SN2012G    0.0258000 0.0268487 g 1.158 0.006 15.932 0.004  -0.5 0.0205 0.0021 -3.950e-06    Ho
SN2012G    0.0258000 0.0268487 i 1.158 0.006 16.771 0.008   2.7 0.0205 0.0021  1.796e-05    Ho
SN2012G    0.0258000 0.0268487 r 1.158 0.006 16.153 0.005  -2.6 0.0205 0.0021  1.475e-05    Ho
SN2012G    0.0258000 0.0268487 u 1.158 0.006 16.281 0.008   1.4 0.0205 0.0021 -1.731e-05    Ho
SN2012U    0.0197233 0.0193386 B 0.905 0.023 15.499 0.065   9.3 0.0227 0.0023 -7.773e-06    Ho
SN2012U    0.0197233 0.0193386 V 0.905 0.023 15.517 0.046   8.0 0.0227 0.0023 -4.083e-05    Ho
SN2012U    0.0197233 0.0193386 g 0.905 0.023 15.470 0.041   9.2 0.0227 0.0023 -1.427e-05    Ho
SN2012U    0.0197233 0.0193386 i 0.905 0.023 16.013 0.065  12.4 0.0227 0.0023 -3.884e-05    Ho
SN2012U    0.0197233 0.0193386 r 0.905 0.023 15.528 0.036   8.1 0.0227 0.0023 -3.242e-05    Ho
SN2012U    0.0197233 0.0193386 u 0.905 0.023 15.959 0.093  10.9 0.0227 0.0023 -2.391e-05    Ho
SN2012ah   0.0123933 0.0123697 B 0.905 0.022 14.446 0.058   4.6 0.1545 0.0155 -6.381e-05    Ho
SN2012ah   0.0123933 0.0123697 V 0.905 0.022 14.521 0.043   3.2 0.1545 0.0155 -5.803e-05    Ho
SN2012ah   0.0123933 0.0123697 g 0.905 0.022 14.411 0.035   4.3 0.1545 0.0155 -5.147e-05    Ho
SN2012ah   0.0123933 0.0123697 i 0.905 0.022 15.212 0.064   7.6 0.1545 0.0155 -2.544e-05    Ho
SN2012ah   0.0123933 0.0123697 r 0.905 0.022 14.619 0.033   3.3 0.1545 0.0155 -4.436e-05    Ho
SN2012ah   0.0123933 0.0123697 u 0.905 0.022 14.861 0.087   6.1 0.1545 0.0155 -9.959e-05    Ho
SN2012aq   0.0519633 0.0525508 B 0.996 0.018 17.572 0.051   6.7 0.0338 0.0034 -7.683e-06    Ho
SN2012aq   0.0519633 0.0525508 H 0.996 0.018 18.296 0.046  16.0 0.0338 0.0034  1.029e-05    Ho
SN2012aq   0.0519633 0.0525508 J 0.996 0.018 18.046 0.072  15.9 0.0338 0.0034 -1.601e-05    Ho
SN2012aq   0.0519633 0.0525508 V 0.996 0.018 17.568 0.037   5.5 0.0338 0.0034 -8.575e-06    Ho
SN2012aq   0.0519633 0.0525508 Y 0.996 0.018 18.160 0.055  16.2 0.0338 0.0034 -5.821e-07    Ho
SN2012aq   0.0519633 0.0525508 g 0.996 0.018 17.468 0.029   6.4 0.0338 0.0034 -7.033e-06    Ho
SN2012aq   0.0519633 0.0525508 i 0.996 0.018 18.252 0.060  10.1 0.0338 0.0034 -1.836e-05    Ho
SN2012aq   0.0519633 0.0525508 r 0.996 0.018 17.695 0.028   5.2 0.0338 0.0034 -1.459e-05    Ho
SN2012aq   0.0519633 0.0525508 u 0.996 0.018 17.989 0.076   8.2 0.0338 0.0034 -1.992e-05    Ho
SN2012ar   0.0282400 0.0285360 B 0.809 0.006 16.498 0.005  -1.6 0.2024 0.0202 -1.547e-06    Ho
SN2012ar   0.0282400 0.0285360 H 0.809 0.006 16.878 0.042   6.1 0.2024 0.0202 -3.759e-06    Ho
SN2012ar   0.0282400 0.0285360 J 0.809 0.006 16.723 0.073   5.0 0.2024 0.0202 -9.198e-06    Ho
SN2012ar   0.0282400 0.0285360 V 0.809 0.006 16.466 0.004  -2.9 0.2024 0.0202  4.178e-06    Ho
SN2012ar   0.0282400 0.0285360 Y 0.809 0.006 16.892 0.067   5.6 0.2024 0.0202 -3.069e-05    Ho
SN2012ar   0.0282400 0.0285360 g 0.809 0.006 16.432 0.004  -1.8 0.2024 0.0202  1.794e-07    Ho
SN2012ar   0.0282400 0.0285360 i 0.809 0.006 17.023 0.008   0.9 0.2024 0.0202 -5.138e-06    Ho
SN2012ar   0.0282400 0.0285360 r 0.809 0.006 16.534 0.004  -2.8 0.2024 0.0202 -1.774e-06    Ho
SN2012ar   0.0282400 0.0285360 u 0.809 0.006 16.786 0.008  -0.0 0.2024 0.0202 -7.583e-06    Ho
SN2012bl   0.0186933 0.0181998 B 1.081 0.016 15.211 0.006  -4.2 0.0297 0.0030  2.848e-06    Ho
SN2012bl   0.0186933 0.0181998 H 1.081 0.016 16.261 0.044   7.1 0.0297 0.0030  1.483e-04    Ho
SN2012bl   0.0186933 0.0181998 J 1.081 0.016 15.912 0.080   7.6 0.0297 0.0030 -1.490e-06    Ho
SN2012bl   0.0186933 0.0181998 V 1.081 0.016 15.167 0.006  -5.6 0.0297 0.0030  6.467e-07    Ho
SN2012bl   0.0186933 0.0181998 Y 1.081 0.016 16.048 0.070   7.4 0.0297 0.0030  1.798e-04    Ho
SN2012bl   0.0186933 0.0181998 g 1.081 0.016 15.160 0.006  -4.5 0.0297 0.0030  1.190e-05    Ho
SN2012bl   0.0186933 0.0181998 i 1.081 0.016 16.034 0.013  -1.0 0.0297 0.0030  2.283e-05    Ho
SN2012bl   0.0186933 0.0181998 r 1.081 0.016 15.281 0.008  -6.0 0.0297 0.0030  4.389e-05    Ho
SN2012bl   0.0186933 0.0181998 u 1.081 0.016 15.682 0.010  -2.6 0.0297 0.0030 -3.528e-05    Ho
SN2012bo   0.0254133 0.0265314 B 1.160 0.007 16.176 0.004  -4.6 0.0447 0.0045 -4.443e-06    Ho
SN2012bo   0.0254133 0.0265314 H 1.160 0.007 16.929 0.038   4.8 0.0447 0.0045  1.008e-05    Ho
SN2012bo   0.0254133 0.0265314 J 1.160 0.007 16.613 0.066   5.3 0.0447 0.0045  1.422e-05    Ho
SN2012bo   0.0254133 0.0265314 V 1.160 0.007 16.167 0.004  -5.8 0.0447 0.0045  1.202e-05    Ho
SN2012bo   0.0254133 0.0265314 Y 1.160 0.007 16.755 0.060   5.1 0.0447 0.0045  3.293e-05    Ho
SN2012bo   0.0254133 0.0265314 g 1.160 0.007 16.126 0.004  -4.8 0.0447 0.0045  7.123e-08    Ho
SN2012bo   0.0254133 0.0265314 i 1.160 0.007 16.813 0.009  -1.7 0.0447 0.0045  1.485e-05    Ho
SN2012bo   0.0254133 0.0265314 r 1.160 0.007 16.241 0.005  -6.9 0.0447 0.0045  1.057e-05    Ho
SN2012bo   0.0254133 0.0265314 u 1.160 0.007 16.500 0.007  -2.9 0.0447 0.0045 -7.913e-06    Ho
SN2012cg   0.0014580 0.0025798 B 1.024 0.008 12.002 0.008 -17.5 0.0179 0.0018  3.188e-05 Ceph,TRGB
SN2012cg   0.0014580 0.0025798 H 1.024 0.008 12.552 0.017 -10.1 0.0179 0.0018  1.078e-05 Ceph,TRGB
SN2012cg   0.0014580 0.0025798 J 1.024 0.008 12.323 0.016 -10.0 0.0179 0.0018  4.607e-05 Ceph,TRGB
SN2012cg   0.0014580 0.0025798 V 1.024 0.008 11.927 0.005 -18.7 0.0179 0.0018  5.628e-06 Ceph,TRGB
SN2012cg   0.0014580 0.0025798 i 1.024 0.008 12.449 0.012 -13.0 0.0179 0.0018  5.844e-06 Ceph,TRGB
SN2012cg   0.0014580 0.0025798 r 1.024 0.008 11.990 0.007 -18.0 0.0179 0.0018  1.380e-05 Ceph,TRGB
SN2012cg   0.0014580 0.0025798 u 1.024 0.008 12.376 0.015 -13.0 0.0179 0.0018  4.653e-05 Ceph,TRGB
SN2012fr   0.0054533 0.0051291 B 1.108 0.004 11.935 0.005 -12.7 0.0177 0.0018  1.719e-06 Ceph,TRGB
SN2012fr   0.0054533 0.0051291 H 1.108 0.004 12.966 0.010  -7.2 0.0177 0.0018 -5.070e-07 Ceph,TRGB
SN2012fr   0.0054533 0.0051291 J 1.108 0.004 12.716 0.009  -3.8 0.0177 0.0018  3.160e-06 Ceph,TRGB
SN2012fr   0.0054533 0.0051291 V 1.108 0.004 11.922 0.003 -14.0 0.0177 0.0018  5.324e-06 Ceph,TRGB
SN2012fr   0.0054533 0.0051291 Y 1.108 0.004 12.855 0.012  -6.9 0.0177 0.0018  1.020e-05 Ceph,TRGB
SN2012fr   0.0054533 0.0051291 g 1.108 0.004 11.906 0.003 -13.0 0.0177 0.0018  1.622e-06 Ceph,TRGB
SN2012fr   0.0054533 0.0051291 i 1.108 0.004 12.792 0.006  -9.6 0.0177 0.0018  2.216e-06 Ceph,TRGB
SN2012fr   0.0054533 0.0051291 r 1.108 0.004 12.061 0.004 -14.7 0.0177 0.0018  3.412e-06 Ceph,TRGB
SN2012fr   0.0054533 0.0051291 u 1.108 0.004 12.381 0.005 -11.1 0.0177 0.0018  3.951e-06 Ceph,TRGB
SN2012gm   0.0147800 0.0135530 B 0.987 0.004 15.347 0.003  -7.5 0.0393 0.0039  4.644e-06    Ho
SN2012gm   0.0147800 0.0135530 H 0.987 0.004 15.482 0.012  -3.1 0.0393 0.0039  3.366e-06    Ho
SN2012gm   0.0147800 0.0135530 J 0.987 0.004 15.260 0.010  -3.3 0.0393 0.0039  3.425e-06    Ho
SN2012gm   0.0147800 0.0135530 V 0.987 0.004 15.175 0.003  -8.7 0.0393 0.0039  4.366e-06    Ho
SN2012gm   0.0147800 0.0135530 Y 0.987 0.004 15.389 0.015  -2.8 0.0393 0.0039  1.646e-06    Ho
SN2012gm   0.0147800 0.0135530 g 0.987 0.004 15.237 0.003  -6.7 0.0393 0.0039  3.245e-06    Ho
SN2012gm   0.0147800 0.0135530 i 0.987 0.004 15.592 0.006  -4.1 0.0393 0.0039  1.827e-06    Ho
SN2012gm   0.0147800 0.0135530 r 0.987 0.004 15.155 0.004  -8.9 0.0393 0.0039  2.245e-06    Ho
SN2012gm   0.0147800 0.0135530 u 0.987 0.004 15.898 0.005  -5.0 0.0393 0.0039  3.483e-06    Ho
SN2012hd   0.0119433 0.0111341 B 0.888 0.004 14.899 0.006 -12.3 0.0228 0.0023  8.420e-06    Ho
SN2012hd   0.0119433 0.0111341 H 0.888 0.004 15.127 0.017  -7.7 0.0228 0.0023  1.316e-05    Ho
SN2012hd   0.0119433 0.0111341 J 0.888 0.004 14.993 0.015  -8.6 0.0228 0.0023  1.670e-06    Ho
SN2012hd   0.0119433 0.0111341 V 0.888 0.004 14.777 0.005 -13.6 0.0228 0.0023  2.949e-06    Ho
SN2012hd   0.0119433 0.0111341 Y 0.888 0.004 15.045 0.019  -7.7 0.0228 0.0023  2.646e-06    Ho
SN2012hd   0.0119433 0.0111341 g 0.888 0.004 14.796 0.005 -10.5 0.0228 0.0023  6.799e-06    Ho
SN2012hd   0.0119433 0.0111341 i 0.888 0.004 15.267 0.010  -9.3 0.0228 0.0023  8.853e-06    Ho
SN2012hd   0.0119433 0.0111341 r 0.888 0.004 14.760 0.006 -13.5 0.0228 0.0023  5.188e-06    Ho
SN2012hd   0.0119433 0.0111341 u 0.888 0.004 15.759 0.008  -8.7 0.0228 0.0023  5.994e-06    Ho
SN2012hl   0.0329772 0.0318991 B 0.927 0.022 17.731 0.009  -1.6 0.0530 0.0053  3.482e-05    Ho
SN2012hl   0.0329772 0.0318991 V 0.927 0.022 17.388 0.007  -2.9 0.0530 0.0053  1.155e-05    Ho
SN2012hl   0.0329772 0.0318991 i 0.927 0.022 17.884 0.016   1.6 0.0530 0.0053 -4.579e-05    Ho
SN2012hl   0.0329772 0.0318991 r 0.927 0.022 17.281 0.008  -2.9 0.0530 0.0053  1.721e-05    Ho
SN2012hr   0.0075567 0.0078716 B 0.973 0.001 13.623 0.003  -9.4 0.0389 0.0039  1.374e-06    Ho
SN2012hr   0.0075567 0.0078716 H 0.973 0.001 14.407 0.008  -0.1 0.0389 0.0039  2.018e-06    Ho
SN2012hr   0.0075567 0.0078716 J 0.973 0.001 14.143 0.006  -0.5 0.0389 0.0039  5.076e-07    Ho
SN2012hr   0.0075567 0.0078716 V 0.973 0.001 13.614 0.003 -10.6 0.0389 0.0039  1.772e-06    Ho
SN2012hr   0.0075567 0.0078716 Y 0.973 0.001 14.217 0.009   0.1 0.0389 0.0039  1.630e-06    Ho
SN2012hr   0.0075567 0.0078716 g 0.973 0.001 13.568 0.003  -9.6 0.0389 0.0039  1.262e-06    Ho
SN2012hr   0.0075567 0.0078716 i 0.973 0.001 14.344 0.005  -6.0 0.0389 0.0039  5.562e-07    Ho
SN2012hr   0.0075567 0.0078716 r 0.973 0.001 13.722 0.003 -10.8 0.0389 0.0039  8.216e-07    Ho
SN2012hr   0.0075567 0.0078716 u 0.973 0.001 14.312 0.004  -7.9 0.0389 0.0039  1.031e-06    Ho
SN2012ht   0.0035567 0.0046846 B 0.868 0.003 13.003 0.007 -13.3 0.0252 0.0025  8.234e-06 Ceph
SN2012ht   0.0035567 0.0046846 H 0.868 0.003 13.686 0.010  -6.8 0.0252 0.0025  7.761e-06 Ceph
SN2012ht   0.0035567 0.0046846 J 0.868 0.003 13.466 0.009  -7.7 0.0252 0.0025  2.861e-06 Ceph
SN2012ht   0.0035567 0.0046846 V 0.868 0.003 13.019 0.007 -14.7 0.0252 0.0025  8.104e-06 Ceph
SN2012ht   0.0035567 0.0046846 Y 0.868 0.003 13.588 0.012  -6.8 0.0252 0.0025  1.839e-06 Ceph
SN2012ht   0.0035567 0.0046846 g 0.868 0.003 12.963 0.006 -13.5 0.0252 0.0025  7.397e-06 Ceph
SN2012ht   0.0035567 0.0046846 i 0.868 0.003 13.726 0.010 -10.5 0.0252 0.0025  7.649e-06 Ceph
SN2012ht   0.0035567 0.0046846 r 0.868 0.003 13.132 0.007 -14.5 0.0252 0.0025  6.208e-06 Ceph
SN2012ht   0.0035567 0.0046846 u 0.868 0.003 13.555 0.009 -11.8 0.0252 0.0025  5.030e-06 Ceph
SN2012id   0.0157367 0.0155401 B 0.824 0.033 15.264 0.064   2.9 0.4255 0.0426 -2.267e-04    Ho
SN2012id   0.0157367 0.0155401 V 0.824 0.033 15.209 0.044   1.6 0.4255 0.0426 -5.984e-05    Ho
SN2012id   0.0157367 0.0155401 i 0.824 0.033 15.692 0.074   5.5 0.4255 0.0426 -1.369e-04    Ho
SN2012id   0.0157367 0.0155401 r 0.824 0.033 15.247 0.038   1.7 0.4255 0.0426 -1.734e-04    Ho
SN2012ij   0.0109900 0.0121070 B 0.536 0.008 15.520 0.012  -4.2 0.0235 0.0024  2.708e-05    Ho
SN2012ij   0.0109900 0.0121070 V 0.536 0.008 15.263 0.012  -5.6 0.0235 0.0024  5.892e-05    Ho
SN2012ij   0.0109900 0.0121070 g 0.536 0.008 15.358 0.011  -4.4 0.0235 0.0024  3.365e-05    Ho
SN2012ij   0.0109900 0.0121070 i 0.536 0.008 15.702 0.015  -3.7 0.0235 0.0024  7.060e-06    Ho
SN2012ij   0.0109900 0.0121070 r 0.536 0.008 15.322 0.011  -6.6 0.0235 0.0024  2.493e-05    Ho
SN2012ij   0.0109900 0.0121070 u 0.536 0.008 16.359 0.027  -2.7 0.0235 0.0024  6.232e-06    Ho
SN2013E    0.0094067 0.0104565 B 1.131 0.004 13.768 0.003  -9.8 0.0843 0.0084 -5.178e-08    Ho
SN2013E    0.0094067 0.0104565 H 1.131 0.004 14.514 0.025  14.6 0.0843 0.0084  8.581e-06    Ho
SN2013E    0.0094067 0.0104565 J 1.131 0.004 14.213 0.049  15.2 0.0843 0.0084  1.595e-05    Ho
SN2013E    0.0094067 0.0104565 V 1.131 0.004 13.693 0.003 -11.0 0.0843 0.0084  8.357e-06    Ho
SN2013E    0.0094067 0.0104565 Y 1.131 0.004 14.403 0.026  15.0 0.0843 0.0084  1.909e-05    Ho
SN2013E    0.0094067 0.0104565 g 1.131 0.004 13.712 0.003 -10.0 0.0843 0.0084  8.497e-07    Ho
SN2013E    0.0094067 0.0104565 i 1.131 0.004 14.389 0.006  -6.7 0.0843 0.0084  5.002e-06    Ho
SN2013E    0.0094067 0.0104565 r 1.131 0.004 13.774 0.004 -11.8 0.0843 0.0084  4.716e-06    Ho
SN2013E    0.0094067 0.0104565 u 1.131 0.004 14.131 0.005  -8.1 0.0843 0.0084  7.303e-07    Ho
